Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,45516
2,नेपाली काँग्रेस,रुख,18081
3,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,5536
4,जनमत पार्टी,लाउड स्पिकर,1590
5,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,1215
6,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,1067
7,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,858
8,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,499
9,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,308
10,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,298
11,नेपाल जनता संरक्षण पार्टी,डोको,233
12,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,59
13,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),43
14,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,27
15,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,25
16,नेपाल मजदुर किसान पार्टी,मादल,23
17,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,18
18,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,17
19,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,17
20,नेपाल जनमुक्ति पार्टी,घर,16
21,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),5
22,राष्ट्रिय जनमोर्चा,गिलास,4
23,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,3
24,"नागरिक शक्ति, नेपाल",त्रिशुल,2
25,बहुजन शक्ति पार्टी,जग,2
26,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,1
27,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,0
28,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,0
29,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,0
30,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,0
31,मितेरी पार्टी नेपाल,घोडा,0
32,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,0
33,नेपाल जनता पार्टी,कमलको फूल,0
34,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,0
35,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,0
36,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,0
37,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,0
38,संयुक्त नागरिक पार्टी,गितार,0
39,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,0
40,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,0
41,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,0
42,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,0
43,राष्ट्रिय एकता दल,"तुलसी, मठ",0
44,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,0
45,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,0
46,नेपाली जनता दल,सिट्ठी,0
47,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,0
48,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,0
49,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,0
50,प्रजातान्त्रिक पार्टी नेपाल,रथ,0
51,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,0
52,जन अधिकार पार्टी,डुङ्‌गा,0
53,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,0
54,नेपाली काँग्रेस (वी.पी.),करूवा,0
55,त्रिमुल नेपाल,ओदान,0
56,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,0
57,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,0
