Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,47649
2,नेपाली काँग्रेस,रुख,6036
3,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,5797
4,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),4576
5,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,3441
6,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,1963
7,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,1807
8,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,1209
9,जनमत पार्टी,लाउड स्पिकर,812
10,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,408
11,नेपाल जनता संरक्षण पार्टी,डोको,252
12,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,204
13,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,122
14,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,121
15,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,83
16,नेपाल मजदुर किसान पार्टी,मादल,74
17,राष्ट्रिय एकता दल,"तुलसी, मठ",72
18,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,60
19,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,53
20,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,44
21,नेपाल जनमुक्ति पार्टी,घर,39
22,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,38
23,संयुक्त नागरिक पार्टी,गितार,35
24,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,33
25,राष्ट्रिय जनमोर्चा,गिलास,33
26,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,29
27,बहुजन शक्ति पार्टी,जग,28
28,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,26
29,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,25
30,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,23
31,नेपाल जनता पार्टी,कमलको फूल,19
32,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,19
33,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),17
34,"नागरिक शक्ति, नेपाल",त्रिशुल,16
35,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,15
36,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,15
37,नेपाली काँग्रेस (वी.पी.),करूवा,14
38,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,14
39,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,14
40,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,14
41,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,13
42,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,13
43,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,13
44,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,13
45,प्रजातान्त्रिक पार्टी नेपाल,रथ,12
46,जन अधिकार पार्टी,डुङ्‌गा,12
47,नेपाली जनता दल,सिट्ठी,11
48,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,11
49,त्रिमुल नेपाल,ओदान,9
50,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,8
51,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,6
52,मितेरी पार्टी नेपाल,घोडा,6
53,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,6
54,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,5
55,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,5
56,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,4
57,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,4
