Rank,CandidateName,PoliticalPartyName,PartySymbol,TotalVoteReceived,Gender,Age,Status,StateName,DistrictName,Constituency,QUALIFICATION,EXPERIENCE,OTHERDETAILS,NAMEOFINST
1,वालेन्द्र शाह,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,68348,पुरुष,36,Elected,कोशी प्रदेश,झापा,5,BTU,,प्रमुख का.म.ना ,
2,के.पी शर्मा ओली,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,18734,पुरुष,74,,कोशी प्रदेश,झापा,5,,,,
3,समिर तामाङ्ग,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,9233,पुरुष,33,,कोशी प्रदेश,झापा,5,10+2,,,
4,मंधरा चिमरिया,नेपाली काँग्रेस,रुख,1821,महिला,63,,कोशी प्रदेश,झापा,5,SLC,,,
5,लक्ष्मी प्रसाद संग्रौला,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,1536,पुरुष,54,,कोशी प्रदेश,झापा,5,आइ ए,,हालको देशको राजनैतिक परिस्थितिमा भिन्न नीतिका साथ मुलुलकको रक्षा र देशको अवस्थालाइ आमुल परिवर्तन गर्न,
6,रन्जित तामाङ,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,1461,पुरुष,43,,कोशी प्रदेश,झापा,5,,,निर्वाचन आचार संहिता पुर्णरुपमा  पालना गर्ने ।,TU
7,अमृतलाल महतो,जनमत पार्टी,लाउड स्पिकर,296,पुरुष,43,,कोशी प्रदेश,झापा,5,SLC,,,
8,सविन राई,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,204,पुरुष,35,,कोशी प्रदेश,झापा,5,,फोटो व्यवसायी,फोटो व्यवसायी,TU
9,सान बहादुर मेचे,मंगोल नेशनल अर्गनाइजेसन,कुखुराको भाले,166,पुरुष,42,,कोशी प्रदेश,झापा,5,10+2,,,
10,शोभा भण्डारी,स्वतन्त्र,काउली,82,महिला,51,,कोशी प्रदेश,झापा,5,SLC,,,
11,संजय राई,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,76,पुरुष,32,,कोशी प्रदेश,झापा,5,BBS,,,
12,पदम बहादुर जवेगु,नेपाल जनमुक्ति पार्टी,घर,72,पुरुष,48,,कोशी प्रदेश,झापा,5,BBS,व्यापार तथा खेलकुद क्षेत्रमा,,TU
13,सुशान्त साम्पङ राइ,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,72,पुरुष,27,,कोशी प्रदेश,झापा,5,bachelor,,,
14,धिरेन सुब्बा,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,42,पुरुष,62,,कोशी प्रदेश,झापा,5,10+2,,2035 निरन्तर राजनिती,
15,अमृत रसाइलि,राष्ट्रिय मुक्ति पार्टी नेपाल(एकल चुनाव चिन्ह),चकिया (जाँतो),35,पुरुष,44,,कोशी प्रदेश,झापा,5,SLC,,,
16,धर्मराज गुरागाई,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,34,पुरुष,43,,कोशी प्रदेश,झापा,5,10+2,,राष्ट्र सेवक कर्मचारीको उच्च सम्मान गर्ने नागरिकको आनिवानी निर्माणमा जीवन समर्मपण गर्न 23 वर्ष खर्चेको ।,
17,खेमनाथ शिवाकोटी,स्वतन्त्र,क्यामरा,25,पुरुष,60,,कोशी प्रदेश,झापा,5,SLC,,,
18,डम्वर शाहु,स्वतन्त्र,त्रिभुज,24,पुरुष,42,,कोशी प्रदेश,झापा,5,स्नात्कोत्तर,,,
19,पुस्कर खतिवडा,स्वतन्त्र,मुढा,24,पुरुष,30,,कोशी प्रदेश,झापा,5,आचार्य,,,
20,विपुल गुरागाई,स्वतन्त्र,पाण्डा,19,पुरुष,33,,कोशी प्रदेश,झापा,5,10+2,,,
21,अर्जुन सापकोटा,स्वतन्त्र,क्याल्कुलेटर,15,पुरुष,39,,कोशी प्रदेश,झापा,5,SLC,,,
22,रञ्जना गौतम,स्वतन्त्र,ग्याँस चुलो,10,महिला,48,,कोशी प्रदेश,झापा,5,10+2,,,
23,मातृका भट्टराई,स्वतन्त्र,सिरिन्ज,6,पुरुष,46,,कोशी प्रदेश,झापा,5,,,,
24,प्रकाश नेपाल,स्वतन्त्र,कैंची,3,पुरुष,40,,कोशी प्रदेश,झापा,5,10+2,,,
