Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,11481
2,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,10859
3,नेपाली काँग्रेस,रुख,10718
4,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,3489
5,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,903
6,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,367
7,नेपाल मजदुर किसान पार्टी,मादल,363
8,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,134
9,राष्ट्रिय जनमोर्चा,गिलास,77
10,जनमत पार्टी,लाउड स्पिकर,55
11,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,43
12,नेपाल जनता संरक्षण पार्टी,डोको,36
13,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,20
14,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,20
15,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),18
16,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,16
17,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,13
18,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,10
19,नेपाल जनता पार्टी,कमलको फूल,9
20,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,9
21,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,8
22,बहुजन शक्ति पार्टी,जग,6
23,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,6
24,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),6
25,प्रजातान्त्रिक पार्टी नेपाल,रथ,6
26,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,6
27,नेपाली काँग्रेस (वी.पी.),करूवा,6
28,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,6
29,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,5
30,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,5
31,जन अधिकार पार्टी,डुङ्‌गा,5
32,राष्ट्रिय एकता दल,"तुलसी, मठ",5
33,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,5
34,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,5
35,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,5
36,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,5
37,नेपाली जनता दल,सिट्ठी,5
38,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,5
39,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,5
40,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,5
41,त्रिमुल नेपाल,ओदान,5
42,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,5
43,मितेरी पार्टी नेपाल,घोडा,4
44,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,4
45,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,3
46,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,3
47,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,3
48,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,3
49,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,3
50,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,2
51,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,2
52,संयुक्त नागरिक पार्टी,गितार,2
53,"नागरिक शक्ति, नेपाल",त्रिशुल,2
54,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,2
55,नेपाल जनमुक्ति पार्टी,घर,2
56,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,2
57,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,1
