Rank,CandidateName,PoliticalPartyName,PartySymbol,TotalVoteReceived,Gender,Age,StateName,DistrictName,Constituency,QUALIFICATION,EXPERIENCE,OTHERDETAILS,NAMEOFINST
1,सन्दीप राना,नेपाली काँग्रेस,रुख,18336,पुरुष,38,लुम्बिनी प्रदेश,पाल्पा,1,,,,
2,नारायण प्रसाद आचार्य,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,16819,पुरुष,56,लुम्बिनी प्रदेश,पाल्पा,1,आई.ए.,,,उदबुद्ब मा.वि.
3,विमल पन्त,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,14333,पुरुष,39,लुम्बिनी प्रदेश,पाल्पा,1,,,,
4,हुम बहादुर सुनारी मगर,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,951,पुरुष,54,लुम्बिनी प्रदेश,पाल्पा,1,एम वि ए,"एसिस्टेन्ट सि.इ.ओ. १० वर्ष
म्यानेजिङ्ग डाइरेक्टर ७ वर्ष","२०४४ साल देखि कम्युनिष्ट सिद्धन्त प्रति बुझार लगाव, निरन्तर सामाजिक सेवा",मन्चेष्टर युनाइटेड किन्डम
5,थमन सिं रेश्मी मगर,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,671,पुरुष,40,लुम्बिनी प्रदेश,पाल्पा,1,+2 passed,,,पृथ्वी प्रकाश मा.वि.
6,सलन चिदी मगर,मंगोल नेशनल अर्गनाइजेसन,कुखुराको भाले,235,पुरुष,39,लुम्बिनी प्रदेश,पाल्पा,1,SLC,,,श्री कृष्ण मा.वि.
7,बृहस्पति अर्याल,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,202,पुरुष,55,लुम्बिनी प्रदेश,पाल्पा,1,टेष्ट पास,,,"दरैठाटी मा.वि. रामपुर, पाल्पा"
8,नरमती सिंजाली,राष्ट्रिय जनमोर्चा,गिलास,140,महिला,45,लुम्बिनी प्रदेश,पाल्पा,1,+2 passed,,,महेन्द्रबोधी मा.वि.
9,पुरन गैर्हे शर्मा,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,48,पुरुष,33,लुम्बिनी प्रदेश,पाल्पा,1,+२ पास,"अध्यापन २ वर्ष
आई टि क्षेत्रमा कार्य गरेको २ वर्ष",,गणपती मा.वि
10,वाछा दली मिया,स्वतन्त्र,काउली,35,पुरुष,58,लुम्बिनी प्रदेश,पाल्पा,1,१० ,,,राम तुलसी मा.वि.
11,कोशल अर्याल,स्वतन्त्र,क्याप,30,पुरुष,35,लुम्बिनी प्रदेश,पाल्पा,1,,,,
12,डिल्ली राज काफ्ले,स्वतन्त्र,कप र प्लेट,16,पुरुष,62,लुम्बिनी प्रदेश,पाल्पा,1,एस.एल.सी,,,
13,युध्द बहादुर विरकट्टा,स्वतन्त्र,मसी,8,पुरुष,45,लुम्बिनी प्रदेश,पाल्पा,1,,,,
