Rank,CandidateName,PoliticalPartyName,PartySymbol,TotalVoteReceived,Gender,Age,Status,StateName,DistrictName,Constituency,QUALIFICATION,EXPERIENCE,OTHERDETAILS,NAMEOFINST
1,खड्ग शाही,नेपाली काँग्रेस,रुख,7914,पुरुष,58,Elected,कर्णाली प्रदेश,मुगु,1,+2 pass,राजनीति,,bishnu mavi kathmandu
2,पूर्ण बहादुर रोकाया,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,6718,पुरुष,54,,कर्णाली प्रदेश,मुगु,1,एम एड,,,त्रिभुवन विश्वबिद्यालय
3,चन्द्र बहादुर शाही,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,5558,पुरुष,64,,कर्णाली प्रदेश,मुगु,1,I L,2048 साल देखि लामो समयसम्म कम्युय्ट आन्दोलनमा लागेको र जनताको सेवामा लागि काम गर्दै आएको ।,,nepal law campous
4,भुवन टमटा,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,530,पुरुष,25,,कर्णाली प्रदेश,मुगु,1,+2,राजनीति/ समाजसेवी,,पुप्पलाल मेमोरीयल कलेज चावेल
5,रंगविर परियार,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,280,पुरुष,47,,कर्णाली प्रदेश,मुगु,1,tslc,,,kts jumla
6,बल बहादुर मल्ल,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,203,पुरुष,50,,कर्णाली प्रदेश,मुगु,1,slc,,,mahakali mavi mugu
7,ऐटन कुमार मल्‍ल,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,22,पुरुष,48,,कर्णाली प्रदेश,मुगु,1,slc,अन्तराष्टिय स्तरको खेलक्षेत्रको अनुभव रहेको ,,mahakali mavi mugu
