Rank,CandidateName,PoliticalPartyName,PartySymbol,TotalVoteReceived,Gender,Age,StateName,DistrictName,Constituency,QUALIFICATION,EXPERIENCE,OTHERDETAILS,NAMEOFINST
1,सुलभ खरेल,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,56550,पुरुष,28,लुम्बिनी प्रदेश,रूपन्देही,2,स्नाकोत्तर,,,
2,विष्‍णु प्रसाद पौडेल,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,12861,पुरुष,66,लुम्बिनी प्रदेश,रूपन्देही,2,,,,
3,चुन्‍न प्रसाद शर्मा,नेपाली काँग्रेस,रुख,9392,पुरुष,60,लुम्बिनी प्रदेश,रूपन्देही,2,साक्षर,,,
4,शुभाष पाण्डे,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,1409,पुरुष,39,लुम्बिनी प्रदेश,रूपन्देही,2,स्नातक,,,TU
5,भिम बहादुर गौतम,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,1336,पुरुष,54,लुम्बिनी प्रदेश,रूपन्देही,2,SLC,,,HMG
6,केशव बहादुर थापा मगर,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,831,पुरुष,55,लुम्बिनी प्रदेश,रूपन्देही,2,MA,,,Lumbini buddha university
7,शन्जेश कुमार थापा,स्वतन्त्र,चेसगोटी,359,पुरुष,44,लुम्बिनी प्रदेश,रूपन्देही,2,12,,,hseb
8,थम्मन बहादुर बुढा मगर,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,219,पुरुष,39,लुम्बिनी प्रदेश,रूपन्देही,2,बिद्याबारिधी,,,अमेरीका
9,सुरज पाण्‍डे,उज्यालो नेपाल पार्टी,बलिरहेको बिजुलीको चिम,187,पुरुष,40,लुम्बिनी प्रदेश,रूपन्देही,2,Masters,,,
10,रुक बहादुर पराजुली,राष्ट्रिय जनमोर्चा,गिलास,177,पुरुष,74,लुम्बिनी प्रदेश,रूपन्देही,2,९,,,
11,विरेन्द्र वि.क,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,154,पुरुष,35,लुम्बिनी प्रदेश,रूपन्देही,2,स्नातक,,,TU
12,नारायण प्रसाद नागिला,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,100,पुरुष,50,लुम्बिनी प्रदेश,रूपन्देही,2,BA,,,TU
13,दीपक गुरुङ्ग,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,84,पुरुष,44,लुम्बिनी प्रदेश,रूपन्देही,2,SLC,,,HMG
14,शिव प्रिथी दमाई,संयुक्त नागरिक पार्टी,गितार,71,पुरुष,31,लुम्बिनी प्रदेश,रूपन्देही,2,स्नातक,,,
15,रमेश लोध,जनमत पार्टी,लाउड स्पिकर,64,पुरुष,31,लुम्बिनी प्रदेश,रूपन्देही,2,+2,,,hseb
16,चन्द्र कुमारी गुरुङ्ग,मंगोल नेशनल अर्गनाइजेसन,कुखुराको भाले,49,महिला,46,लुम्बिनी प्रदेश,रूपन्देही,2,एसएलसी,,,HMG
17,सिता साहि,स्वतन्त्र,त्रिभुज,39,महिला,46,लुम्बिनी प्रदेश,रूपन्देही,2,8,,,
18,कमल भुसाल,नेपाल जनसेवा पार्टी,सेतो र कालो रङगको जुत्ता,25,पुरुष,32,लुम्बिनी प्रदेश,रूपन्देही,2,स्नाकोत्तर,,,TU
19,रोशिना ब्यान्जु,नेपाल मजदुर किसान पार्टी,मादल,22,महिला,48,लुम्बिनी प्रदेश,रूपन्देही,2,एसएलसी,,,hMG
20,लिला सिंह राना,स्वतन्त्र,आँप,20,पुरुष,67,लुम्बिनी प्रदेश,रूपन्देही,2,BA,,,TU
21,राजु पौडेल,नेपाली जनता दल,सिट्ठी,14,पुरुष,34,लुम्बिनी प्रदेश,रूपन्देही,2,स्नातक,,,TU
22,देवेन्द्र बहादुर खत्री,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,12,पुरुष,41,लुम्बिनी प्रदेश,रूपन्देही,2,१२,,,+२
23,शुशिला पुलामी,स्वतन्त्र,मुढा,10,महिला,44,लुम्बिनी प्रदेश,रूपन्देही,2,BA,,,TU
24,सन्दिप पौडेल,स्वतन्त्र,केबल कार,6,पुरुष,27,लुम्बिनी प्रदेश,रूपन्देही,2,master,,,tu
25,बेल बहादुर कार्की,स्वतन्त्र,रिक्सा,4,पुरुष,78,लुम्बिनी प्रदेश,रूपन्देही,2,,,,
26,केशव टण्‍डन,स्वतन्त्र,स्प्रे,3,पुरुष,51,लुम्बिनी प्रदेश,रूपन्देही,2,slc,,,hmg
27,गोकुल प्रसाद पाण्डे,स्वतन्त्र,हेडफोन,3,पुरुष,32,लुम्बिनी प्रदेश,रूपन्देही,2,स्नातक,,,open university
28,राज कुमार भट्टराई,स्वतन्त्र,ठेकी,3,पुरुष,42,लुम्बिनी प्रदेश,रूपन्देही,2,+2,,,HSEB
29,कमला शाह,स्वतन्त्र,क्याल्कुलेटर,2,महिला,52,लुम्बिनी प्रदेश,रूपन्देही,2,,,,
30,भानुभक्त भण्डारी,स्वतन्त्र,हेल्मेट,2,पुरुष,58,लुम्बिनी प्रदेश,रूपन्देही,2,7,,,
31,सिता कुवंर,स्वतन्त्र,सिरिन्ज,2,महिला,50,लुम्बिनी प्रदेश,रूपन्देही,2,+2,,,hseb
32,उषा भट्टराई,स्वतन्त्र,झ्याली,1,महिला,50,लुम्बिनी प्रदेश,रूपन्देही,2,under slc,,,
33,कमला बोहरा,स्वतन्त्र,कैंची,1,महिला,47,लुम्बिनी प्रदेश,रूपन्देही,2,SLC,,,HMG
34,मधुसुदन पन्थी,स्वतन्त्र,ग्याँस चुलो,1,पुरुष,54,लुम्बिनी प्रदेश,रूपन्देही,2,+2,,,hseb
35,टिका बहादुर क्षेत्री,स्वतन्त्र,क्यामरा,0,पुरुष,43,लुम्बिनी प्रदेश,रूपन्देही,2,SLC,,,hmg
36,दिलीप कुमार सुनार,स्वतन्त्र,स्टुल,0,पुरुष,50,लुम्बिनी प्रदेश,रूपन्देही,2,slc,,,hmg
37,बाल कृष्ण ज्ञवाली,स्वतन्त्र,क्याप,0,पुरुष,48,लुम्बिनी प्रदेश,रूपन्देही,2,SLC,,,HMG
38,विमला भट्टराई,स्वतन्त्र,कप र प्लेट,0,महिला,45,लुम्बिनी प्रदेश,रूपन्देही,2,10,,,HMG
39,विष्णु प्रसाद वस्याल,स्वतन्त्र,प्रेसर कुकर,0,पुरुष,56,लुम्बिनी प्रदेश,रूपन्देही,2,slc,,,hmg
