Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,49322
2,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,13870
3,नेपाली काँग्रेस,रुख,12072
4,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,8794
5,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),5419
6,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,2866
7,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,758
8,जनमत पार्टी,लाउड स्पिकर,754
9,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,508
10,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,506
11,नेपाल जनता संरक्षण पार्टी,डोको,435
12,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,401
13,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,228
14,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,223
15,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,182
16,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,159
17,नेपाल मजदुर किसान पार्टी,मादल,156
18,राष्ट्रिय एकता दल,"तुलसी, मठ",133
19,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,119
20,संयुक्त नागरिक पार्टी,गितार,117
21,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,116
22,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,115
23,राष्ट्रिय जनमोर्चा,गिलास,113
24,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,73
25,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,72
26,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,61
27,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,58
28,"नागरिक शक्ति, नेपाल",त्रिशुल,35
29,नेपाल जनता पार्टी,कमलको फूल,32
30,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,31
31,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,31
32,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,30
33,नेपाली जनता दल,सिट्ठी,28
34,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,27
35,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,26
36,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,26
37,नेपाली काँग्रेस (वी.पी.),करूवा,26
38,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),25
39,बहुजन शक्ति पार्टी,जग,20
40,प्रजातान्त्रिक पार्टी नेपाल,रथ,20
41,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,19
42,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,18
43,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,18
44,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,18
45,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,17
46,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,15
47,नेपाल जनमुक्ति पार्टी,घर,15
48,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,14
49,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,12
50,जन अधिकार पार्टी,डुङ्‌गा,11
51,त्रिमुल नेपाल,ओदान,10
52,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,10
53,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,9
54,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,8
55,मितेरी पार्टी नेपाल,घोडा,7
56,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,6
57,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,2
