Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,39350
2,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,8113
3,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,6850
4,नेपाली काँग्रेस,रुख,5368
5,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,4283
6,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,3125
7,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,1220
8,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,891
9,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,718
10,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,641
11,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,603
12,जनमत पार्टी,लाउड स्पिकर,459
13,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),412
14,नेपाल जनता संरक्षण पार्टी,डोको,252
15,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,179
16,संयुक्त नागरिक पार्टी,गितार,63
17,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,61
18,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,60
19,नेपाल मजदुर किसान पार्टी,मादल,60
20,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,58
21,बहुजन शक्ति पार्टी,जग,32
22,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,31
23,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,24
24,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,23
25,राष्ट्रिय एकता दल,"तुलसी, मठ",21
26,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,18
27,राष्ट्रिय जनमोर्चा,गिलास,17
28,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,14
29,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,13
30,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,13
31,जन अधिकार पार्टी,डुङ्‌गा,12
32,"नागरिक शक्ति, नेपाल",त्रिशुल,12
33,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,12
34,नेपाल जनमुक्ति पार्टी,घर,12
35,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,11
36,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,11
37,नेपाल जनता पार्टी,कमलको फूल,11
38,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,10
39,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),10
40,प्रजातान्त्रिक पार्टी नेपाल,रथ,10
41,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,9
42,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,9
43,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,9
44,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,9
45,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,9
46,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,7
47,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,7
48,नेपाली काँग्रेस (वी.पी.),करूवा,5
49,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,5
50,त्रिमुल नेपाल,ओदान,5
51,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,4
52,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,4
53,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,4
54,मितेरी पार्टी नेपाल,घोडा,4
55,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,3
56,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,3
57,नेपाली जनता दल,सिट्ठी,3
