Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,37200
2,नेपाली काँग्रेस,रुख,8346
3,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,6161
4,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,5558
5,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,5506
6,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,1176
7,जनमत पार्टी,लाउड स्पिकर,1130
8,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,965
9,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,943
10,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,689
11,जन अधिकार पार्टी,डुङ्‌गा,287
12,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,262
13,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,210
14,नेपाल जनता संरक्षण पार्टी,डोको,157
15,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,82
16,नेपाल मजदुर किसान पार्टी,मादल,81
17,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),73
18,बहुजन शक्ति पार्टी,जग,64
19,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,59
20,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,45
21,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,44
22,राष्ट्रिय एकता दल,"तुलसी, मठ",40
23,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,39
24,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,38
25,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,38
26,संयुक्त नागरिक पार्टी,गितार,28
27,राष्ट्रिय जनमोर्चा,गिलास,23
28,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,22
29,नेपाल जनता पार्टी,कमलको फूल,21
30,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,19
31,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,19
32,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,18
33,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,17
34,नेपाली जनता दल,सिट्ठी,17
35,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,16
36,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,15
37,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,15
38,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,15
39,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),13
40,नेपाल जनमुक्ति पार्टी,घर,12
41,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,12
42,नेपाली काँग्रेस (वी.पी.),करूवा,12
43,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,12
44,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,11
45,प्रजातान्त्रिक पार्टी नेपाल,रथ,9
46,"नागरिक शक्ति, नेपाल",त्रिशुल,9
47,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,8
48,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,8
49,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,6
50,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,6
51,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,6
52,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,5
53,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,5
54,मितेरी पार्टी नेपाल,घोडा,4
55,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,4
56,त्रिमुल नेपाल,ओदान,2
57,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,1
