Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,33858
2,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,16473
3,नेपाली काँग्रेस,रुख,12862
4,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,9679
5,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,9431
6,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,1504
7,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,1467
8,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,324
9,नेपाल जनता संरक्षण पार्टी,डोको,235
10,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,219
11,संयुक्त नागरिक पार्टी,गितार,184
12,जनमत पार्टी,लाउड स्पिकर,156
13,राष्ट्रिय जनमोर्चा,गिलास,148
14,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,128
15,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,110
16,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,102
17,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,92
18,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,72
19,नेपाल जनता पार्टी,कमलको फूल,53
20,नेपाल मजदुर किसान पार्टी,मादल,53
21,राष्ट्रिय एकता दल,"तुलसी, मठ",42
22,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,41
23,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,32
24,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,32
25,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,29
26,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,28
27,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,26
28,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,26
29,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,25
30,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,23
31,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,22
32,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),19
33,प्रजातान्त्रिक पार्टी नेपाल,रथ,16
34,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,16
35,नेपाली जनता दल,सिट्ठी,15
36,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,15
37,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,14
38,"नागरिक शक्ति, नेपाल",त्रिशुल,14
39,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,13
40,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),12
41,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,12
42,बहुजन शक्ति पार्टी,जग,11
43,नेपाली काँग्रेस (वी.पी.),करूवा,11
44,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,10
45,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,10
46,मितेरी पार्टी नेपाल,घोडा,9
47,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,9
48,जन अधिकार पार्टी,डुङ्‌गा,8
49,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,8
50,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,8
51,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,7
52,नेपाल जनमुक्ति पार्टी,घर,7
53,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,6
54,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,5
55,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,3
56,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,3
57,त्रिमुल नेपाल,ओदान,1
