Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,नेपाली काँग्रेस,रुख,9512
2,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,8985
3,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,5840
4,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,4811
5,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,568
6,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,454
7,नेपाल जनता संरक्षण पार्टी,डोको,118
8,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,115
9,नेपाल मजदुर किसान पार्टी,मादल,106
10,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,70
11,नेपाल जनता पार्टी,कमलको फूल,58
12,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,55
13,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,48
14,जनमत पार्टी,लाउड स्पिकर,41
15,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,33
16,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,32
17,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,23
18,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,23
19,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,18
20,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,15
21,राष्ट्रिय एकता दल,"तुलसी, मठ",15
22,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,13
23,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,12
24,राष्ट्रिय जनमोर्चा,गिलास,9
25,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,9
26,प्रजातान्त्रिक पार्टी नेपाल,रथ,9
27,जन अधिकार पार्टी,डुङ्‌गा,8
28,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,8
29,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),8
30,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,7
31,बहुजन शक्ति पार्टी,जग,7
32,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),7
33,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,6
34,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,6
35,नेपाली काँग्रेस (वी.पी.),करूवा,6
36,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,6
37,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,5
38,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,5
39,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,5
40,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,5
41,नेपाली जनता दल,सिट्ठी,4
42,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,4
43,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,4
44,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,4
45,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,3
46,त्रिमुल नेपाल,ओदान,3
47,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,3
48,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,2
49,मितेरी पार्टी नेपाल,घोडा,2
50,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,2
51,संयुक्त नागरिक पार्टी,गितार,2
52,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,1
53,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,1
54,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,1
55,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,1
56,"नागरिक शक्ति, नेपाल",त्रिशुल,1
57,नेपाल जनमुक्ति पार्टी,घर,0
