Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,32686
2,नेपाली काँग्रेस,रुख,14577
3,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,7885
4,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,5943
5,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,3081
6,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,1559
7,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,697
8,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,577
9,नेपाल जनता संरक्षण पार्टी,डोको,285
10,जनमत पार्टी,लाउड स्पिकर,155
11,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,83
12,नेपाल मजदुर किसान पार्टी,मादल,75
13,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,60
14,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,58
15,संयुक्त नागरिक पार्टी,गितार,57
16,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,57
17,राष्ट्रिय एकता दल,"तुलसी, मठ",55
18,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,48
19,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,47
20,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,37
21,नेपाल जनता पार्टी,कमलको फूल,31
22,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,29
23,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,22
24,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,22
25,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,22
26,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,21
27,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,18
28,प्रजातान्त्रिक पार्टी नेपाल,रथ,17
29,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,17
30,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,17
31,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),16
32,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,16
33,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,15
34,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,14
35,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,13
36,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,13
37,राष्ट्रिय जनमोर्चा,गिलास,13
38,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,12
39,बहुजन शक्ति पार्टी,जग,11
40,नेपाली काँग्रेस (वी.पी.),करूवा,10
41,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,9
42,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,8
43,"नागरिक शक्ति, नेपाल",त्रिशुल,8
44,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,8
45,जन अधिकार पार्टी,डुङ्‌गा,7
46,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,7
47,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,7
48,नेपाली जनता दल,सिट्ठी,7
49,मितेरी पार्टी नेपाल,घोडा,6
50,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,6
51,नेपाल जनमुक्ति पार्टी,घर,5
52,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),5
53,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,5
54,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,5
55,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,4
56,त्रिमुल नेपाल,ओदान,3
57,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,3
