Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,25870
2,नेपाली काँग्रेस,रुख,14491
3,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,13257
4,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,12897
5,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,4970
6,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,2348
7,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,392
8,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,218
9,नेपाल जनता संरक्षण पार्टी,डोको,126
10,जनमत पार्टी,लाउड स्पिकर,105
11,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,105
12,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),94
13,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,87
14,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,73
15,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,71
16,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,61
17,संयुक्त नागरिक पार्टी,गितार,55
18,नेपाल मजदुर किसान पार्टी,मादल,52
19,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,45
20,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,44
21,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,38
22,राष्ट्रिय एकता दल,"तुलसी, मठ",32
23,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,32
24,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,30
25,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,28
26,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,23
27,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,22
28,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,22
29,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,20
30,नेपाल जनता पार्टी,कमलको फूल,18
31,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,17
32,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,16
33,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,14
34,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,14
35,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,12
36,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,12
37,प्रजातान्त्रिक पार्टी नेपाल,रथ,10
38,राष्ट्रिय जनमोर्चा,गिलास,10
39,नेपाली काँग्रेस (वी.पी.),करूवा,9
40,"नागरिक शक्ति, नेपाल",त्रिशुल,9
41,नेपाली जनता दल,सिट्ठी,9
42,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),8
43,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,7
44,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,6
45,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,5
46,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,5
47,त्रिमुल नेपाल,ओदान,5
48,नेपाल जनमुक्ति पार्टी,घर,5
49,मितेरी पार्टी नेपाल,घोडा,5
50,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,5
51,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,4
52,जन अधिकार पार्टी,डुङ्‌गा,4
53,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,4
54,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,4
55,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,4
56,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,3
57,बहुजन शक्ति पार्टी,जग,2
