Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,34671
2,नेपाली काँग्रेस,रुख,5457
3,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,4199
4,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,3066
5,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,1286
6,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,924
7,नेपाल मजदुर किसान पार्टी,मादल,674
8,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,528
9,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,93
10,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,83
11,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,80
12,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,75
13,नेपाल जनता संरक्षण पार्टी,डोको,66
14,राष्ट्रिय जनमोर्चा,गिलास,61
15,संयुक्त नागरिक पार्टी,गितार,49
16,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,49
17,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,35
18,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,32
19,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,32
20,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,28
21,नेपाल जनता पार्टी,कमलको फूल,27
22,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,25
23,जनमत पार्टी,लाउड स्पिकर,25
24,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,24
25,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,22
26,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,20
27,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),18
28,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,17
29,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,16
30,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,13
31,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,11
32,नेपाल जनमुक्ति पार्टी,घर,8
33,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,7
34,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,7
35,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,7
36,राष्ट्रिय एकता दल,"तुलसी, मठ",7
37,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,6
38,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,6
39,त्रिमुल नेपाल,ओदान,6
40,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,6
41,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,5
42,"नागरिक शक्ति, नेपाल",त्रिशुल,5
43,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,4
44,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,4
45,बहुजन शक्ति पार्टी,जग,3
46,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,3
47,प्रजातान्त्रिक पार्टी नेपाल,रथ,3
48,जन अधिकार पार्टी,डुङ्‌गा,3
49,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),3
50,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,3
51,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,2
52,नेपाली काँग्रेस (वी.पी.),करूवा,1
53,मितेरी पार्टी नेपाल,घोडा,1
54,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,1
55,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,0
56,नेपाली जनता दल,सिट्ठी,0
57,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,0
