Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,28569
2,नेपाली काँग्रेस,रुख,5877
3,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,3632
4,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,2433
5,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,1274
6,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,970
7,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,677
8,नेपाल मजदुर किसान पार्टी,मादल,376
9,नेपाल जनता संरक्षण पार्टी,डोको,68
10,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,55
11,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,54
12,संयुक्त नागरिक पार्टी,गितार,37
13,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,37
14,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,27
15,जनमत पार्टी,लाउड स्पिकर,27
16,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),26
17,राष्ट्रिय जनमोर्चा,गिलास,22
18,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,21
19,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,20
20,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,19
21,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,18
22,राष्ट्रिय एकता दल,"तुलसी, मठ",14
23,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,14
24,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,14
25,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,13
26,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,13
27,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,10
28,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,9
29,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,8
30,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,7
31,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,7
32,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,6
33,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,6
34,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,5
35,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,5
36,त्रिमुल नेपाल,ओदान,5
37,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,5
38,नेपाल जनता पार्टी,कमलको फूल,5
39,"नागरिक शक्ति, नेपाल",त्रिशुल,5
40,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,5
41,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,5
42,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,4
43,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,4
44,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,4
45,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,3
46,नेपाल जनमुक्ति पार्टी,घर,3
47,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,3
48,नेपाली जनता दल,सिट्ठी,2
49,मितेरी पार्टी नेपाल,घोडा,2
50,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),2
51,नेपाली काँग्रेस (वी.पी.),करूवा,2
52,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,2
53,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,2
54,प्रजातान्त्रिक पार्टी नेपाल,रथ,2
55,बहुजन शक्ति पार्टी,जग,1
56,जन अधिकार पार्टी,डुङ्‌गा,1
57,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,0
