Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,24411
2,नेपाली काँग्रेस,रुख,5073
3,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,4788
4,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,3757
5,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,2583
6,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,935
7,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,817
8,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,154
9,नेपाल जनता संरक्षण पार्टी,डोको,88
10,नेपाल मजदुर किसान पार्टी,मादल,74
11,संयुक्त नागरिक पार्टी,गितार,70
12,जनमत पार्टी,लाउड स्पिकर,50
13,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,35
14,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,33
15,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,24
16,राष्ट्रिय एकता दल,"तुलसी, मठ",23
17,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,22
18,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,21
19,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,21
20,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,19
21,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,17
22,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,14
23,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,13
24,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,13
25,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,13
26,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,13
27,नेपाल जनता पार्टी,कमलको फूल,11
28,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,11
29,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,10
30,राष्ट्रिय जनमोर्चा,गिलास,10
31,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,8
32,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,8
33,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,8
34,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),8
35,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),8
36,नेपाली जनता दल,सिट्ठी,7
37,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,7
38,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,6
39,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,5
40,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,5
41,नेपाल जनमुक्ति पार्टी,घर,5
42,जन अधिकार पार्टी,डुङ्‌गा,5
43,"नागरिक शक्ति, नेपाल",त्रिशुल,5
44,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,5
45,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,5
46,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,4
47,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,4
48,प्रजातान्त्रिक पार्टी नेपाल,रथ,4
49,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,3
50,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,3
51,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,3
52,नेपाली काँग्रेस (वी.पी.),करूवा,3
53,त्रिमुल नेपाल,ओदान,2
54,बहुजन शक्ति पार्टी,जग,2
55,मितेरी पार्टी नेपाल,घोडा,2
56,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,1
57,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,1
