Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,31553
2,नेपाली काँग्रेस,रुख,7222
3,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,4320
4,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,3495
5,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,1169
6,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,953
7,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,809
8,नेपाल मजदुर किसान पार्टी,मादल,698
9,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,97
10,संयुक्त नागरिक पार्टी,गितार,88
11,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,65
12,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,58
13,नेपाल जनता संरक्षण पार्टी,डोको,56
14,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,43
15,राष्ट्रिय जनमोर्चा,गिलास,35
16,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),33
17,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,24
18,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,23
19,जनमत पार्टी,लाउड स्पिकर,22
20,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,20
21,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,20
22,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,20
23,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,19
24,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,16
25,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,16
26,राष्ट्रिय एकता दल,"तुलसी, मठ",15
27,नेपाल जनता पार्टी,कमलको फूल,15
28,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,13
29,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,13
30,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,13
31,त्रिमुल नेपाल,ओदान,10
32,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,10
33,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,10
34,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,9
35,नेपाली जनता दल,सिट्ठी,9
36,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,8
37,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,7
38,नेपाल जनमुक्ति पार्टी,घर,7
39,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,6
40,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,4
41,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,4
42,बहुजन शक्ति पार्टी,जग,4
43,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,4
44,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,3
45,नेपाली काँग्रेस (वी.पी.),करूवा,3
46,मितेरी पार्टी नेपाल,घोडा,3
47,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,3
48,"नागरिक शक्ति, नेपाल",त्रिशुल,3
49,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,3
50,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,2
51,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),2
52,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,2
53,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,2
54,प्रजातान्त्रिक पार्टी नेपाल,रथ,2
55,जन अधिकार पार्टी,डुङ्‌गा,2
56,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,1
57,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,1
