Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,29298
2,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,17570
3,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,9692
4,नेपाली काँग्रेस,रुख,9118
5,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,2027
6,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,1665
7,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,1254
8,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,595
9,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,319
10,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,276
11,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,222
12,नेपाल जनता संरक्षण पार्टी,डोको,172
13,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,137
14,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,101
15,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),92
16,जनमत पार्टी,लाउड स्पिकर,84
17,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,71
18,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,62
19,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,60
20,जन अधिकार पार्टी,डुङ्‌गा,58
21,प्रजातान्त्रिक पार्टी नेपाल,रथ,48
22,राष्ट्रिय एकता दल,"तुलसी, मठ",42
23,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,42
24,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,37
25,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,35
26,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,33
27,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,33
28,नेपाल मजदुर किसान पार्टी,मादल,31
29,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,31
30,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,28
31,संयुक्त नागरिक पार्टी,गितार,24
32,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,23
33,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,20
34,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,19
35,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,19
36,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,18
37,नेपाल जनमुक्ति पार्टी,घर,17
38,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,16
39,नेपाली जनता दल,सिट्ठी,16
40,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,15
41,नेपाल जनता पार्टी,कमलको फूल,14
42,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,14
43,"नागरिक शक्ति, नेपाल",त्रिशुल,13
44,बहुजन शक्ति पार्टी,जग,13
45,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),11
46,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,10
47,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,9
48,राष्ट्रिय जनमोर्चा,गिलास,9
49,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,7
50,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,7
51,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,7
52,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,7
53,नेपाली काँग्रेस (वी.पी.),करूवा,6
54,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,5
55,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,5
56,मितेरी पार्टी नेपाल,घोडा,3
57,त्रिमुल नेपाल,ओदान,3
