Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,42612
2,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,18485
3,नेपाली काँग्रेस,रुख,15062
4,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,7767
5,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,2029
6,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,1703
7,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,942
8,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,834
9,नेपाल जनता संरक्षण पार्टी,डोको,242
10,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,190
11,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,118
12,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,103
13,जनमत पार्टी,लाउड स्पिकर,98
14,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,97
15,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,96
16,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,94
17,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,91
18,संयुक्त नागरिक पार्टी,गितार,80
19,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,80
20,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,67
21,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),64
22,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,62
23,राष्ट्रिय एकता दल,"तुलसी, मठ",42
24,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,40
25,नेपाल मजदुर किसान पार्टी,मादल,38
26,प्रजातान्त्रिक पार्टी नेपाल,रथ,36
27,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,33
28,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,32
29,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,32
30,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,27
31,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,25
32,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,24
33,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,21
34,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),21
35,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,21
36,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,21
37,नेपाल जनता पार्टी,कमलको फूल,20
38,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,20
39,जन अधिकार पार्टी,डुङ्‌गा,18
40,बहुजन शक्ति पार्टी,जग,16
41,"नागरिक शक्ति, नेपाल",त्रिशुल,16
42,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,16
43,राष्ट्रिय जनमोर्चा,गिलास,16
44,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,14
45,नेपाल जनमुक्ति पार्टी,घर,14
46,नेपाली काँग्रेस (वी.पी.),करूवा,13
47,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,12
48,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,10
49,नेपाली जनता दल,सिट्ठी,9
50,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,8
51,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,8
52,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,7
53,मितेरी पार्टी नेपाल,घोडा,6
54,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,4
55,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,4
56,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,3
57,त्रिमुल नेपाल,ओदान,2
