Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,43507
2,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,12403
3,नेपाली काँग्रेस,रुख,11631
4,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,2440
5,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,1643
6,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,1563
7,नेपाल जनता संरक्षण पार्टी,डोको,368
8,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,352
9,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,313
10,जनमत पार्टी,लाउड स्पिकर,310
11,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,274
12,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,273
13,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),157
14,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),143
15,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,137
16,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,82
17,राष्ट्रिय एकता दल,"तुलसी, मठ",67
18,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,66
19,नेपाल मजदुर किसान पार्टी,मादल,65
20,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,62
21,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,56
22,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,48
23,संयुक्त नागरिक पार्टी,गितार,48
24,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,42
25,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,42
26,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,40
27,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,37
28,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,33
29,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,24
30,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,20
31,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,19
32,नेपाल जनता पार्टी,कमलको फूल,19
33,राष्ट्रिय जनमोर्चा,गिलास,17
34,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,17
35,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,16
36,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,15
37,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,15
38,प्रजातान्त्रिक पार्टी नेपाल,रथ,14
39,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,14
40,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,14
41,बहुजन शक्ति पार्टी,जग,12
42,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,11
43,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,10
44,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,10
45,जन अधिकार पार्टी,डुङ्‌गा,10
46,"नागरिक शक्ति, नेपाल",त्रिशुल,10
47,नेपाल जनमुक्ति पार्टी,घर,9
48,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,9
49,नेपाली जनता दल,सिट्ठी,8
50,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,7
51,नेपाली काँग्रेस (वी.पी.),करूवा,7
52,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,6
53,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,5
54,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,5
55,मितेरी पार्टी नेपाल,घोडा,3
56,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,3
57,त्रिमुल नेपाल,ओदान,2
