Rank,CandidateName,PoliticalPartyName,PartySymbol,TotalVoteReceived,Gender,Age,StateName,DistrictName,Constituency,QUALIFICATION,EXPERIENCE,OTHERDETAILS,NAMEOFINST
1,मनिष झा,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,43988,पुरुष,45,मधेश प्रदेश,धनुषा,3,Master in political Science,"व्यवसायिक अनुभव, विभिन्न संस्थाहरुमा आबद्धता, पुर्व प्रतिनिधि सभा सदस्य",,T.U.
2,विमलेन्द्र निधि,नेपाली काँग्रेस,रुख,16652,पुरुष,69,मधेश प्रदेश,धनुषा,3,MA poltical science,राजनैतिक,,RaRaB
3,जुली कुमारी महतो (महासेठ),नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,9786,महिला,49,मधेश प्रदेश,धनुषा,3,Bachelor in sociology,"राजनैतिक, संसदीय प्रकृयाको अनुभव, 1 पटक मन्त्री भएको",,India university
4,रामललित मंडल,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,709,पुरुष,51,मधेश प्रदेश,धनुषा,3,B.A.,"शिक्षण, लेखा, प्रशिक्षण",,"L.N. Mithila university Bihar, India"
5,परमेश्‍वर साह सुडी,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,500,पुरुष,58,मधेश प्रदेश,धनुषा,3,स्नातक,"राजनीती, समाजसेवी",,TU
6,रोशन यादव,स्वतन्त्र,चेसगोटी,416,पुरुष,28,मधेश प्रदेश,धनुषा,3,Bachelor in computer Science,Digital Marketing,,Delhi college of Management and Technology
7,दिवाकर कुमार साह,स्वतन्त्र,आँप,398,पुरुष,33,मधेश प्रदेश,धनुषा,3,स्नातक,"पत्रकारिता, समाजसेवा",,TU
8,गोपाल प्रसाद साह,जनमत पार्टी,लाउड स्पिकर,381,पुरुष,58,मधेश प्रदेश,धनुषा,3,SLC,"शिक्षा, व्यवसाय, समाज सेवा, राजनिति",,
9,सवनम खातुन साफी,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,280,महिला,65,मधेश प्रदेश,धनुषा,3,सामान्य,,,
10,सदाम हुसैन,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,211,पुरुष,34,मधेश प्रदेश,धनुषा,3,SLC," व्यापार, समाजसेवी",,Shree Google pd Bshaiya
11,हुसैन कवारी,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,199,पुरुष,54,मधेश प्रदेश,धनुषा,3,SLC,समाजिक कार्यकर्ता,,जानकी
12,अमरेन्द्र कुमार झा,नेपाल जनता पार्टी,कमलको फूल,150,पुरुष,65,मधेश प्रदेश,धनुषा,3,एम टेक (इनजीनियरिङ्ग),समाजिक क्षेत्रमा १५ बर्ष काम गरेको,,
13,सीताराम महतो,स्वतन्त्र,ट्रफी,109,पुरुष,53,मधेश प्रदेश,धनुषा,3,I.SC,,,India
14,श्याम किशोर साह,स्वतन्त्र,व्याडमिन्टन कर्क,100,पुरुष,56,मधेश प्रदेश,धनुषा,3,B.SC. Honours,समाजसेवा,,Madhubani BIhar
15,प्रमोद कुमार साह,उज्यालो नेपाल पार्टी,बलिरहेको बिजुलीको चिम,89,पुरुष,51,मधेश प्रदेश,धनुषा,3,Doctor,,,
16,चन्दन कुमार झा,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,84,पुरुष,45,मधेश प्रदेश,धनुषा,3,B.com,Medical sector,,Magad University India 
17,रमेन्द्र कुमार कर्ण,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,81,पुरुष,34,मधेश प्रदेश,धनुषा,3,10+2,,,Government of Nepal
18,नवीन कुमार रंजन,स्वतन्त्र,माना पाथी,26,पुरुष,35,मधेश प्रदेश,धनुषा,3,Diploma in civil Engineer,,,BIT Engineering Collage
19,प्रदिप विक्रम साह,आम जनता पार्टी(एकल चुनाव चिन्ह),मोबाइल,22,पुरुष,33,मधेश प्रदेश,धनुषा,3,B.Tech,"हाइर्डोपावर , वैकल्पिक उर्जा",,JNTU
