Rank,CandidateName,PoliticalPartyName,PartySymbol,TotalVoteReceived,Gender,Age,Status,StateName,DistrictName,Constituency,QUALIFICATION,EXPERIENCE,OTHERDETAILS,NAMEOFINST
1,मातृका प्रसाद यादव,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,10430,पुरुष,67,Elected,मधेश प्रदेश,धनुषा,1,आइ ऐड,,,
2,राम पलटन साह,नेपाली काँग्रेस,रुख,9502,पुरुष,60,,मधेश प्रदेश,धनुषा,1,एस एल सी,,,
3,रामचन्द्र मण्डल,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,9315,पुरुष,52,,मधेश प्रदेश,धनुषा,1,मास्टर डिग्री,"मा वि शिक्षक
ग्रामिन अभास कम्पनीको जि.एम.
मधेश प्रदेश सभाको सभामुख
दुइ कार्यकाल प्रदेश सभामा निर्वाचित धनुषा निर्वाचन क्षे. नं.1ख",,त्रिभुवन विश्व विद्यालय
4,दीपक कार्की,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,4145,पुरुष,62,,मधेश प्रदेश,धनुषा,1,एस एल सी,"पछिल्लो प्रतिनिधि सभा सदस्य
पार्टीको समन्वय समितिको सदस्य",,बुढालिङ्क स्कुल
5,मनोज मल्ल ठकुरी,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,3729,पुरुष,56,,मधेश प्रदेश,धनुषा,1,SLC,कृषि व्यवसाय,,जानकी मा.वि जनकपुर
6,ब्रहमदेव महतो,जनमत पार्टी,लाउड स्पिकर,2404,पुरुष,38,,मधेश प्रदेश,धनुषा,1,स्नातक,"दश वर्ष Teaching
शिपमुलक तालिम लिइएको
सामाजिक अभियान्ता",,गौरी क्याम्पस
7,महेश कुमार यादव,उज्यालो नेपाल पार्टी,बलिरहेको बिजुलीको चिम,367,पुरुष,33,,मधेश प्रदेश,धनुषा,1,BE,"समाजसेवा
समाज निर्माण",,उतराखण्ड युनिभर्सिटी देहरादुन
8,राज नारायण साह,स्वतन्त्र,चेसगोटी,320,पुरुष,33,,मधेश प्रदेश,धनुषा,1,SLC,,,
9,बिहारी राय अमात,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,237,पुरुष,65,,मधेश प्रदेश,धनुषा,1,,,,
10,शारदा देवी घिसिङग्,स्वतन्त्र,पानीको जार,156,महिला,47,,मधेश प्रदेश,धनुषा,1,कक्षा ८,,,श्री त्रिभुवन मा.वि.चिसापानी
11,सतार मंसुर,नेपाल संघीय समाजवादी पार्टी(एकल चुनाव चिन्ह),बस,115,पुरुष,38,,मधेश प्रदेश,धनुषा,1,साधारण लेखपढ,गाँउघरको  व्यवहार,,
12,इन्द्रजित साफी,आम जनता पार्टी(एकल चुनाव चिन्ह),मोबाइल,110,पुरुष,33,,मधेश प्रदेश,धनुषा,1,Y,,,
13,परशुराम साह,स्वतन्त्र,व्याडमिन्टन कर्क,80,पुरुष,55,,मधेश प्रदेश,धनुषा,1,आइ ऐ,राजनितिमा लगभग 25 वर्ष,,रा रा ब जनकपुर
14,राम बहादुर लामा,मंगोल नेशनल अर्गनाइजेसन,कुखुराको भाले,76,पुरुष,43,,मधेश प्रदेश,धनुषा,1,,,,
15,रोशन कुमार साह,स्वतन्त्र,ट्रफी,61,पुरुष,37,,मधेश प्रदेश,धनुषा,1,स्‍नातक,आफै संचालक भएर काम काज गरेको,,
16,अजय भण्डारी,स्वतन्त्र,फिरफिरे,41,पुरुष,36,,मधेश प्रदेश,धनुषा,1,,,,
17,किरण कुमारी यादब,स्वतन्त्र,तिलहरी,32,महिला,46,,मधेश प्रदेश,धनुषा,1,+ २ पास,"राजनितिक
समाजिक
महिला हिंस्सा",,यादव मा.वि.वेलही धनुषा
18,जय कृष्ण साह,स्वतन्त्र,मुढा,21,पुरुष,54,,मधेश प्रदेश,धनुषा,1,एस एल सी,बेवसायी र निर्माणको काम,,बरकुरवा
19,जगरनाथ मंडल,स्वतन्त्र,काउली,19,पुरुष,50,,मधेश प्रदेश,धनुषा,1,एस एल सी,,,नेपाल बोर्ड
20,सुदिप कुमार यादव,स्वतन्त्र,केबल कार,19,पुरुष,37,,मधेश प्रदेश,धनुषा,1,एस एल सी,,,
21,बद्री नारायण ठाकुर सोनार,इतिहासिक जनता पार्टी,ट्रयाक्टर,18,पुरुष,60,,मधेश प्रदेश,धनुषा,1,आइ कम,"समाजिक सेवा
राजनैतिक अनुभव
",,पटना
22,चन्देश्‍वर दास तत्मा,स्वतन्त्र,आँप,13,पुरुष,51,,मधेश प्रदेश,धनुषा,1,८ पास,,,श्री मा वि भरतपुर
23,राम दुलारी महतो,स्वतन्त्र,स्प्रे,13,महिला,36,,मधेश प्रदेश,धनुषा,1,सामान्य,,,
24,किरण कुमारी कापर,स्वतन्त्र,पंखा,12,महिला,28,,मधेश प्रदेश,धनुषा,1,बि.एड,,,
25,राजेश कुमार सहनी,स्वतन्त्र,सिरिन्ज,10,पुरुष,29,,मधेश प्रदेश,धनुषा,1,+2,,,HSEB
26,जितन राय अमात,स्वतन्त्र,हजारी,8,पुरुष,44,,मधेश प्रदेश,धनुषा,1,एस एल सी,,,
27,औती कुमारी विश्वकर्मा,स्वतन्त्र,क्याल्कुलेटर,7,महिला,36,,मधेश प्रदेश,धनुषा,1,अनौपचारीक लेखपढ,,,
28,बाल कृष्ण यादव,स्वतन्त्र,सेलरोटी,7,पुरुष,26,,मधेश प्रदेश,धनुषा,1,+2,,,
29,रामपृत दास तत्मा,स्वतन्त्र,सोफा,7,पुरुष,67,,मधेश प्रदेश,धनुषा,1,प्राथमिक परिक्षा पास,,,
30,विजय कुमार यादब,स्वतन्त्र,सेफ्टी पिन,7,पुरुष,56,,मधेश प्रदेश,धनुषा,1,BA,समाज सेवी,,RRM CAMPUS
31,सुदिश मंडल,स्वतन्त्र,आरी,7,पुरुष,44,,मधेश प्रदेश,धनुषा,1,८ पास,,,
32,मनमोहन प्रसाद यादव,स्वतन्त्र,जीप,6,पुरुष,40,,मधेश प्रदेश,धनुषा,1,प्रविणता प्रमाणपत्र,,,उच्च मा वि शि
33,रमेश्‍वर साहु सुडी,स्वतन्त्र,झोला,6,पुरुष,59,,मधेश प्रदेश,धनुषा,1,कक्षा ९,,,श्री भानु मा.बस किसानपुर
34,परिक्षण यादव,स्वतन्त्र,क्याप,5,पुरुष,63,,मधेश प्रदेश,धनुषा,1,SLC,,,
35,किरण कुमारी पासमान,स्वतन्त्र,स्टुल,4,महिला,29,,मधेश प्रदेश,धनुषा,1,10 + 2,"2 वर्ष शिक्षा सेवा अनुभव
चिकित्सक भएर काम गरेको
सामाजिक कार्य",,यज्ञभुमी क्याम्पस
36,पवन कुमार यादव,स्वतन्त्र,कैंची,4,पुरुष,46,,मधेश प्रदेश,धनुषा,1,सधारण लेखपढ,,,
37,लालेश्वर यादव,स्वतन्त्र,अनार,4,पुरुष,52,,मधेश प्रदेश,धनुषा,1,एस एल सि,,,मिथिला तिलक नन्दकुमारी मा वि झट्टियाही
38,सुमन विश्‍वकर्मा,स्वतन्त्र,भँगेरा,4,पुरुष,34,,मधेश प्रदेश,धनुषा,1,BA,,,BD CAMPUS MIRCHAIYA
39,ककुलती कुमारी साह,स्वतन्त्र,बदेल,3,महिला,37,,मधेश प्रदेश,धनुषा,1,एस एल सी,,,
40,सोचिन्दर यादव,स्वतन्त्र,प्रेसर कुकर,3,पुरुष,56,,मधेश प्रदेश,धनुषा,1,एस एल सी,,,
41,स‌ंजित कुमार साह,स्वतन्त्र,नरिवल,1,पुरुष,38,,मधेश प्रदेश,धनुषा,1,ब्याचलर इक्ट्रिक,इलेक्ट्रिक व्यापारको अनुभव,,सिन्गङ्गापुरबाट
