Rank,CandidateName,PoliticalPartyName,PartySymbol,TotalVoteReceived,Gender,Age,Status,StateName,DistrictName,Constituency,QUALIFICATION,EXPERIENCE,OTHERDETAILS,NAMEOFINST
1,पुकार बम,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,29142,पुरुष,38,Elected,बागमती प्रदेश,काठमाडौं,4,,,,
2,सचिन तिमल्सेना,नेपाली काँग्रेस,रुख,8824,पुरुष,33,,बागमती प्रदेश,काठमाडौं,4,,,,
3,राजन भट्टराई,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,5733,पुरुष,57,,बागमती प्रदेश,काठमाडौं,4,,,,
4,सुरेन्द्र राज भण्डारी,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,2025,पुरुष,63,,बागमती प्रदेश,काठमाडौं,4,,,,
5,झनक बहादुर अधिकारी,उज्यालो नेपाल पार्टी,बलिरहेको बिजुलीको चिम,1034,पुरुष,45,,बागमती प्रदेश,काठमाडौं,4,,,,
6,बरुण अमात्य,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,756,पुरुष,39,,बागमती प्रदेश,काठमाडौं,4,,,,
7,इन्द्र कुमार भुसाल,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,657,पुरुष,40,,बागमती प्रदेश,काठमाडौं,4,,,,
8,विनोद बाबु प्रधान,स्वतन्त्र,क्याप,102,पुरुष,57,,बागमती प्रदेश,काठमाडौं,4,,,,
9,अर्चन शम्शेर राणा,स्वतन्त्र,सिरिन्ज,83,पुरुष,43,,बागमती प्रदेश,काठमाडौं,4,,,,
10,आशा लाल श्रेष्‍ठ,नेपाल मजदुर किसान पार्टी,मादल,56,पुरुष,58,,बागमती प्रदेश,काठमाडौं,4,,,,
11,पुजन गजुरेल,स्वतन्त्र,सारङ्‌गी,40,पुरुष,29,,बागमती प्रदेश,काठमाडौं,4,,,,
12,करिस्मा  खरेल ,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,31,महिला,42,,बागमती प्रदेश,काठमाडौं,4,,,,
13,संजिव दर्जी,स्वतन्त्र,तिलहरी,29,पुरुष,58,,बागमती प्रदेश,काठमाडौं,4,,,,
14,केम्श सिंह,जनादेश पार्टी नेपाल(एकल चुनाव चिन्ह),मोबाइल,22,पुरुष,25,,बागमती प्रदेश,काठमाडौं,4,Y,,,
15,छवि बहादुर खनाल,राष्ट्रिय जनमोर्चा,गिलास,20,पुरुष,56,,बागमती प्रदेश,काठमाडौं,4,,,,
16,श्‍याम कुमार भट्रराई खत्री,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,18,पुरुष,70,,बागमती प्रदेश,काठमाडौं,4,,,,
17,दीपेन्द्र कुमार काफ्ले,स्वतन्त्र,प्रेसर कुकर,18,पुरुष,54,,बागमती प्रदेश,काठमाडौं,4,,,,
18,दत्त बुढा,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,16,पुरुष,34,,बागमती प्रदेश,काठमाडौं,4,,,,
19,सिता तामाङ्ग,मंगोल नेशनल अर्गनाइजेसन,कुखुराको भाले,16,महिला,58,,बागमती प्रदेश,काठमाडौं,4,,,,
20,राजन पुरी,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,11,पुरुष,31,,बागमती प्रदेश,काठमाडौं,4,,,,
21,प्रेम कुमार राई,मितेरी पार्टी नेपाल,घोडा,9,पुरुष,48,,बागमती प्रदेश,काठमाडौं,4,,,,
22,देवराज पौडेल,स्वतन्त्र,भँगेरा,9,पुरुष,34,,बागमती प्रदेश,काठमाडौं,4,,,,
23,मदन देव आचार्य,स्वतन्त्र,दूरबिन,9,पुरुष,87,,बागमती प्रदेश,काठमाडौं,4,,,,
24,मनोज अधिकारी,स्वतन्त्र,पानीको जार,8,पुरुष,39,,बागमती प्रदेश,काठमाडौं,4,,,,
25,मुस्कान पौडेल,युनाईटेड नेपाल डिमोक्रयाटीक पार्टी,पुरुष,7,पुरुष,57,,बागमती प्रदेश,काठमाडौं,4,,,,
26,चेत बहादुर आले,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,7,पुरुष,51,,बागमती प्रदेश,काठमाडौं,4,,,,
27,केदार बहादुर कार्की,स्वतन्त्र,कैंची,5,पुरुष,58,,बागमती प्रदेश,काठमाडौं,4,,,,
28,आशिष श्रेष्‍ठ,स्वतन्त्र,नरिवल,2,पुरुष,40,,बागमती प्रदेश,काठमाडौं,4,,,,
