Rank,CandidateName,PoliticalPartyName,PartySymbol,TotalVoteReceived,Gender,Age,StateName,DistrictName,Constituency,QUALIFICATION,EXPERIENCE,OTHERDETAILS,NAMEOFINST
1,डोल प्रसाद अर्याल,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,35093,पुरुष,51,बागमती प्रदेश,काठमाडौं,9,,,,
2,नानु मैया बास्तोला,नेपाली काँग्रेस,रुख,5460,महिला,44,बागमती प्रदेश,काठमाडौं,9,,,,
3,अजय क्रान्‍ती शाक्‍य,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,4580,पुरुष,57,बागमती प्रदेश,काठमाडौं,9,विद्यावारिधी,,,
4,दिल कुमार कार्की,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,1457,पुरुष,40,बागमती प्रदेश,काठमाडौं,9,स्‍नातक तह,,,
5,रामेश्‍वर श्रेष्ठ,उज्यालो नेपाल पार्टी,बलिरहेको बिजुलीको चिम,1426,पुरुष,55,बागमती प्रदेश,काठमाडौं,9,स्‍नातक,,,
6,राधा कृष्ण महर्जन,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,1328,पुरुष,54,बागमती प्रदेश,काठमाडौं,9,स्‍नातक,,,
7,शान्त महर्जन,नेपाल मजदुर किसान पार्टी,मादल,443,पुरुष,43,बागमती प्रदेश,काठमाडौं,9,,,,
8,बलराम श्रेष्ठ,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,331,पुरुष,49,बागमती प्रदेश,काठमाडौं,9,,,,
9,माईला लामा,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,183,पुरुष,53,बागमती प्रदेश,काठमाडौं,9,साक्षर,,,
10,पंच कुमारी मानन्धर,स्वतन्त्र,आँखीझ्याल,69,महिला,82,बागमती प्रदेश,काठमाडौं,9,PHD,,,
11,राजु रोक्का,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,64,पुरुष,48,बागमती प्रदेश,काठमाडौं,9,SLC,,,
12,रोसन दानी,राष्ट्रिय जनमोर्चा,गिलास,62,पुरुष,34,बागमती प्रदेश,काठमाडौं,9,,,,
13,अनुप मुनि बज्राचार्य,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,62,पुरुष,40,बागमती प्रदेश,काठमाडौं,9,+२,,,
14,एन्जिस राज प्रसाई,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,29,पुरुष,30,बागमती प्रदेश,काठमाडौं,9,Bachelor,,,
15,ईरस श्रेष्‍ठ,आम जनता पार्टी(एकल चुनाव चिन्ह),मोबाइल,23,पुरुष,42,बागमती प्रदेश,काठमाडौं,9,PCL,,,
16,सुमित्रा श्रेष्ठ,स्वतन्त्र,त्रिभुज,17,महिला,54,बागमती प्रदेश,काठमाडौं,9,एस.एल.सी.,,,
17,रणवीर क्षेत्री सिंह,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,8,पुरुष,50,बागमती प्रदेश,काठमाडौं,9,+2,,,
18,धर्मराज गुरुङ,मंगोल नेशनल अर्गनाइजेसन,कुखुराको भाले,6,पुरुष,51,बागमती प्रदेश,काठमाडौं,9,१० पास,,,
19,मदन डंगोल,राष्ट्रिय मुक्ति पार्टी नेपाल(एकल चुनाव चिन्ह),चकिया (जाँतो),6,पुरुष,27,बागमती प्रदेश,काठमाडौं,9,+2,,,
20,जुध्‍द बहादुर कार्की,स्वतन्त्र,सेफ्टी पिन,6,पुरुष,55,बागमती प्रदेश,काठमाडौं,9,SLC,,,
21,हरि प्रसाद घिमिरे,स्वतन्त्र,झोला,6,पुरुष,59,बागमती प्रदेश,काठमाडौं,9,,,,
22,मदन पोखरेल,मितेरी पार्टी नेपाल,घोडा,5,पुरुष,35,बागमती प्रदेश,काठमाडौं,9,+२ पास,,,
23,पुन माया महर्जन,स्वतन्त्र,आसकोट,4,महिला,55,बागमती प्रदेश,काठमाडौं,9,आधारभूत,,,
24,मधु सुदन शर्मा,स्वतन्त्र,क्याल्कुलेटर,2,पुरुष,63,बागमती प्रदेश,काठमाडौं,9,BA,,,
