Rank,CandidateName,PoliticalPartyName,PartySymbol,TotalVoteReceived,Gender,Age,StateName,DistrictName,Constituency,QUALIFICATION,EXPERIENCE,OTHERDETAILS,NAMEOFINST
1,सुशील खड्का,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,20927,पुरुष,39,गण्डकी प्रदेश,बाग्लुङ,1,स्नाकोत्तर,"रिसाइक्लिन (अभ्नी भेन्चर्स) संस्थाको संस्थापक 
अभ्नी दिगोपना केन्द्रको संस्थापक
हरित लगानी प्रवर्धक संस्थाको व्यवस्थापक 
फ्रेन्चाइज विकास तथा व्यपस्थापनको संस्थापक 
 ",-,Vanderbilt University USA
2,भिम बहादुर श्रीस राना,नेपाली काँग्रेस,रुख,11944,पुरुष,51,गण्डकी प्रदेश,बाग्लुङ,1,स्नाकोत्तर ,"स्व.वि.यु सभापति त्रि.वि. 2062
नेवि संघ त्रि.वि. समिति सचिव 2058
धौलागिरी विद्यार्थी समाज त्रि.वि. 2061
अम्पायर, नेपाल क्रिकेट संघ 2062",-,त्रि.वि.
3,हिरा बहादुर खत्री,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,8640,पुरुष,50,गण्डकी प्रदेश,बाग्लुङ,1,स्नाकोत्तर," स्व.वि.यु सभापति 
नेपाल कम्युनिष्ट पार्टी (एमाले) बागलुङ जिल्ला अध्यक्ष (२०७८ सालदेखि हालसम्म) समेत
","अनेरास्ववियु को सदस्यता प्राप्त, प्रारम्भिक कमिटी अध्यक्ष,  जिल्ला अध्यक्ष, , युवासंघ नेपालको केन्द्रिय उपाध्यक्षमा,  ने.क.पा (एमाले) को पार्टी सदस्यता,  स्व.वि.यु सभापति,  विद्यालयको सञ्चालन समितिमा रही अनुभव आर्जन गरेको।  डेढ दर्जन भन्दा बढी मुलुकमा भ्रमण गरी वैदेशिक ज्ञान हासिल गरेको समेत।  ",त्रि.वि.
4,कृष्ण प्रसाद शर्मा अधिकारी,राष्ट्रिय जनमोर्चा,गिलास,4521,पुरुष,59,गण्डकी प्रदेश,बाग्लुङ,1,मास्टर्स ,"नेतृत्व क्षमता 
रानीतिक प्रशिक्षण 
जनपरिचालन ",-,त्रि.वि.
5,कल्याण आचार्य,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,523,पुरुष,31,गण्डकी प्रदेश,बाग्लुङ,1,स्नाकोत्तर,टेलिभिजन प्रस्तोता तथा निर्माता ,-,त्रि.वि.
6,लाल बहादुर घर्ती,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,254,पुरुष,45,गण्डकी प्रदेश,बाग्लुङ,1,‍+2 पास,"समाजसेवा, व्यापारी, राजनीतिक अनुभव, शिक्षक अनुभव",-,उत्तरगंगा उच्च मा.वि.
7,टेक वहादुर के.सी.,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,80,पुरुष,58,गण्डकी प्रदेश,बाग्लुङ,1,बी.ए.,-,-,"गुरुनानक विश्वविद्यालय, पञ्जाव"
8,चित्र प्रसाद सापकोटा,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,60,पुरुष,57,गण्डकी प्रदेश,बाग्लुङ,1,10 पास,2040 सालदेखि राजनैतिक सामाजिक अनुभव,2007 सालदेखि नेपाली जनताले लडेर प्राप्त गरेको लोकतान्त्रिक गणतन्त्रको रक्षा गर्दै राजनैतिक स्थायित्व सुशासन लगायत देश र जनताको हक हितको लागि सदैव लागिी पर्नेछु। ,त्रिभुवन मा.वि. पैयुँपाटा 
9,सहविर थापा,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,48,पुरुष,64,गण्डकी प्रदेश,बाग्लुङ,1,साक्षर,-,-,-
10,गुमा कमुारी बुढा राना मगर,मंगोल नेशनल अर्गनाइजेसन,कुखुराको भाले,40,महिला,35,गण्डकी प्रदेश,बाग्लुङ,1,एस.ई.ई,-,-,एस.ई.ई
11,भक्त बहादुर बि.क,नेपाल मानवतावादी पार्टी,इनार,24,पुरुष,60,गण्डकी प्रदेश,बाग्लुङ,1,साधारण,-,-,-
