Rank,CandidateName,PoliticalPartyName,PartySymbol,TotalVoteReceived,Gender,Age,StateName,DistrictName,Constituency,QUALIFICATION,EXPERIENCE,OTHERDETAILS,NAMEOFINST
1,के पी खनाल,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,19057,पुरुष,26,सुदूरपश्चिम प्रदेश,कैलाली,2,स्नातक,,,त्रिभुवन विश्वविद्यालय
2,पति राम चौधरी,"नागरिक उन्मुक्ति पार्टी, नेपाल(एकल चुनाव चिन्ह)",चकिया (जाँतो),11949,पुरुष,46,सुदूरपश्चिम प्रदेश,कैलाली,2,प्रविणता प्रमाणपत्र तह,,,
3,सुर्य बहादुर थापा,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,7886,पुरुष,58,सुदूरपश्चिम प्रदेश,कैलाली,2,slc,,,
4,विजय बहादुर स्वाँर,नेपाली काँग्रेस,रुख,7213,पुरुष,55,सुदूरपश्चिम प्रदेश,कैलाली,2,BA,,,
5,नन्द बहादुर साउँद,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,4369,पुरुष,39,सुदूरपश्चिम प्रदेश,कैलाली,2,प्रविणतापत्र तह,,,यशोदा मा वि नेटाकोट
6,भरत सिहं वि.सि.(बुढाक्षेत्री),राष्ट्रिय प्रजातन्त्र पार्टी,हलो,744,पुरुष,46,सुदूरपश्चिम प्रदेश,कैलाली,2,slc,,,
7,करबीरे कडाँरा,नेपाल मानवतावादी पार्टी,इनार,429,पुरुष,57,सुदूरपश्चिम प्रदेश,कैलाली,2,सामान्य लेखपढ,,,
8,राजेश मयाल वि.क.,स्वतन्त्र,कैंची,423,पुरुष,43,सुदूरपश्चिम प्रदेश,कैलाली,2,प्रमाणपत्र तह,,,
9,दिल बहादुर साउँद,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,270,पुरुष,49,सुदूरपश्चिम प्रदेश,कैलाली,2,slc,,,
10,लक्ष्मी पुन मगर,नेपाल मजदुर किसान पार्टी,मादल,152,महिला,38,सुदूरपश्चिम प्रदेश,कैलाली,2,सामान्य लेखपढ,,,
11,दल बहादुर बुचामगर,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,76,पुरुष,74,सुदूरपश्चिम प्रदेश,कैलाली,2,सामान्य लेखपढ,,,
12,डम्वर बहादुर रावल,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,37,पुरुष,43,सुदूरपश्चिम प्रदेश,कैलाली,2,स्नातक तह,,,त्रिभुवन विश्वविद्यालय
13,दिपक रावल,स्वतन्त्र,क्यामरा,16,पुरुष,37,सुदूरपश्चिम प्रदेश,कैलाली,2,प्रमाणपत्र तह,,,राष्ट्रिय मावि मोतीपुर
14,खगेन्द्र बहादुर रावत,आम जनता पार्टी(एकल चुनाव चिन्ह),मोबाइल,14,पुरुष,52,सुदूरपश्चिम प्रदेश,कैलाली,2,slc,,,
15,सम्झना विष्ट थापा,मितेरी पार्टी नेपाल,घोडा,2,महिला,27,सुदूरपश्चिम प्रदेश,कैलाली,2,BA,,,
