Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,30861
2,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,14190
3,नेपाली काँग्रेस,रुख,12992
4,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,3034
5,राष्ट्रिय जनमोर्चा,गिलास,896
6,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,749
7,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,611
8,नेपाल जनता संरक्षण पार्टी,डोको,86
9,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,69
10,जनमत पार्टी,लाउड स्पिकर,51
11,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,50
12,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,50
13,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,38
14,राष्ट्रिय एकता दल,"तुलसी, मठ",34
15,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,34
16,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,32
17,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,28
18,संयुक्त नागरिक पार्टी,गितार,23
19,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,22
20,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,21
21,नेपाल जनता पार्टी,कमलको फूल,17
22,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,17
23,नेपाल मजदुर किसान पार्टी,मादल,16
24,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,15
25,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,11
26,नेपाल जनमुक्ति पार्टी,घर,9
27,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,9
28,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,9
29,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,8
30,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,8
31,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,7
32,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,7
33,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,6
34,नेपाली काँग्रेस (वी.पी.),करूवा,6
35,प्रजातान्त्रिक पार्टी नेपाल,रथ,5
36,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,5
37,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,5
38,त्रिमुल नेपाल,ओदान,5
39,"नागरिक शक्ति, नेपाल",त्रिशुल,4
40,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,4
41,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),4
42,बहुजन शक्ति पार्टी,जग,3
43,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,3
44,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),3
45,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,3
46,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,2
47,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,2
48,मितेरी पार्टी नेपाल,घोडा,2
49,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,2
50,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,2
51,जन अधिकार पार्टी,डुङ्‌गा,2
52,नेपाली जनता दल,सिट्ठी,2
53,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,1
54,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,1
55,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,1
56,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,1
57,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,0
