Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,39358
2,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,6011
3,जनमत पार्टी,लाउड स्पिकर,4643
4,नेपाली काँग्रेस,रुख,4190
5,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,3965
6,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,3430
7,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,751
8,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,575
9,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,434
10,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,241
11,नेपाल जनता संरक्षण पार्टी,डोको,228
12,बहुजन शक्ति पार्टी,जग,196
13,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,144
14,नेपाल मजदुर किसान पार्टी,मादल,84
15,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,83
16,राष्ट्रिय एकता दल,"तुलसी, मठ",60
17,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,54
18,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,48
19,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,47
20,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,41
21,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,41
22,राष्ट्रिय जनमोर्चा,गिलास,41
23,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,39
24,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,33
25,नेपाली काँग्रेस (वी.पी.),करूवा,32
26,संयुक्त नागरिक पार्टी,गितार,32
27,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,32
28,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,29
29,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,28
30,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),25
31,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,24
32,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,24
33,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,22
34,नेपाल जनमुक्ति पार्टी,घर,16
35,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,16
36,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,15
37,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,14
38,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,13
39,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),13
40,नेपाली जनता दल,सिट्ठी,12
41,नेपाल जनता पार्टी,कमलको फूल,11
42,प्रजातान्त्रिक पार्टी नेपाल,रथ,11
43,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,9
44,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,9
45,"नागरिक शक्ति, नेपाल",त्रिशुल,8
46,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,7
47,जन अधिकार पार्टी,डुङ्‌गा,7
48,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,7
49,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,7
50,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,7
51,मितेरी पार्टी नेपाल,घोडा,6
52,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,5
53,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,5
54,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,4
55,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,4
56,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,4
57,त्रिमुल नेपाल,ओदान,3
