Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,37958
2,नेपाली काँग्रेस,रुख,9050
3,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,8657
4,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,8005
5,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,5296
6,जनमत पार्टी,लाउड स्पिकर,1074
7,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,756
8,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,665
9,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,481
10,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,390
11,नेपाल जनता संरक्षण पार्टी,डोको,202
12,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,105
13,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,85
14,राष्ट्रिय एकता दल,"तुलसी, मठ",75
15,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,54
16,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,52
17,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,50
18,नेपाल मजदुर किसान पार्टी,मादल,45
19,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,41
20,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,32
21,संयुक्त नागरिक पार्टी,गितार,32
22,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,29
23,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,29
24,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,21
25,नेपाल जनता पार्टी,कमलको फूल,21
26,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,20
27,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),18
28,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,18
29,राष्ट्रिय जनमोर्चा,गिलास,17
30,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,16
31,बहुजन शक्ति पार्टी,जग,15
32,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,12
33,नेपाली काँग्रेस (वी.पी.),करूवा,12
34,"नागरिक शक्ति, नेपाल",त्रिशुल,11
35,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,11
36,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,11
37,नेपाली जनता दल,सिट्ठी,10
38,नेपाल जनमुक्ति पार्टी,घर,10
39,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,10
40,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,10
41,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,9
42,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,9
43,जन अधिकार पार्टी,डुङ्‌गा,9
44,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),7
45,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,6
46,प्रजातान्त्रिक पार्टी नेपाल,रथ,5
47,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,5
48,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,5
49,मितेरी पार्टी नेपाल,घोडा,4
50,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,4
51,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,3
52,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,3
53,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,2
54,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,2
55,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,2
56,त्रिमुल नेपाल,ओदान,1
57,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,1
