Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,33375
2,नेपाली काँग्रेस,रुख,10512
3,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,6785
4,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,5698
5,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,3654
6,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),548
7,नेपाल जनता संरक्षण पार्टी,डोको,273
8,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,218
9,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,151
10,राष्ट्रिय जनमोर्चा,गिलास,132
11,जनमत पार्टी,लाउड स्पिकर,121
12,नेपाल मजदुर किसान पार्टी,मादल,113
13,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,95
14,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,93
15,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,75
16,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,65
17,राष्ट्रिय एकता दल,"तुलसी, मठ",64
18,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,54
19,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,53
20,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,43
21,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,43
22,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,33
23,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,33
24,संयुक्त नागरिक पार्टी,गितार,29
25,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,26
26,बहुजन शक्ति पार्टी,जग,23
27,प्रजातान्त्रिक पार्टी नेपाल,रथ,22
28,नेपाल जनता पार्टी,कमलको फूल,21
29,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,20
30,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,20
31,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,18
32,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,17
33,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,16
34,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,15
35,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,14
36,नेपाली काँग्रेस (वी.पी.),करूवा,12
37,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,12
38,"नागरिक शक्ति, नेपाल",त्रिशुल,11
39,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),10
40,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,9
41,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,9
42,नेपाली जनता दल,सिट्ठी,9
43,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,9
44,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,8
45,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,8
46,नेपाल जनमुक्ति पार्टी,घर,8
47,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,7
48,जन अधिकार पार्टी,डुङ्‌गा,7
49,मितेरी पार्टी नेपाल,घोडा,5
50,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,5
51,त्रिमुल नेपाल,ओदान,5
52,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,4
53,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,3
54,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,3
55,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,3
56,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,3
57,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,2
