Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,22204
2,नेपाली काँग्रेस,रुख,10645
3,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,6807
4,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),4715
5,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,4010
6,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,3790
7,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,1054
8,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,920
9,नेपाल जनता संरक्षण पार्टी,डोको,205
10,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,156
11,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,155
12,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,141
13,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,128
14,जनमत पार्टी,लाउड स्पिकर,123
15,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,68
16,राष्ट्रिय एकता दल,"तुलसी, मठ",64
17,नेपाल मजदुर किसान पार्टी,मादल,61
18,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,61
19,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,59
20,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,52
21,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,50
22,नेपाल जनता पार्टी,कमलको फूल,44
23,संयुक्त नागरिक पार्टी,गितार,38
24,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,36
25,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,34
26,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,33
27,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,32
28,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,27
29,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),20
30,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,19
31,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,19
32,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,17
33,नेपाली जनता दल,सिट्ठी,17
34,नेपाली काँग्रेस (वी.पी.),करूवा,17
35,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,16
36,"नागरिक शक्ति, नेपाल",त्रिशुल,15
37,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,15
38,प्रजातान्त्रिक पार्टी नेपाल,रथ,15
39,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,14
40,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,14
41,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,14
42,राष्ट्रिय जनमोर्चा,गिलास,13
43,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,13
44,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,11
45,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,11
46,त्रिमुल नेपाल,ओदान,10
47,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,10
48,जन अधिकार पार्टी,डुङ्‌गा,9
49,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,8
50,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,8
51,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,7
52,बहुजन शक्ति पार्टी,जग,7
53,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,6
54,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,6
55,नेपाल जनमुक्ति पार्टी,घर,5
56,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,3
57,मितेरी पार्टी नेपाल,घोडा,2
