Rank,CandidateName,PoliticalPartyName,PartySymbol,TotalVoteReceived,Gender,Age,Status,StateName,DistrictName,Constituency,QUALIFICATION,EXPERIENCE,OTHERDETAILS,NAMEOFINST
1,अचुत्तम लामिछाने,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,32054,पुरुष,48,Elected,बागमती प्रदेश,नुवाकोट,2,विद्यावारिधी,"अध्यापन, प्रशिक्षण, अनुसन्धान, खेलकुद",,योङ्ग ईन विश्वविद्यालय (दक्षिण कोरिया)
2,जगदिश्‍वर नरसिंह के.सी.,नेपाली काँग्रेस,रुख,15503,पुरुष,59,,बागमती प्रदेश,नुवाकोट,2,स्नातक,"संविधानसभा सदस्य 2064 देखि, सभापति नेपाली कांग्रेस नुवाकोट 2057-2079, जिल्ला विकास समिति सदस्य, नुवाकोट 2048-2058।",,सरस्वती क्याम्पस काठमाडौं
3,केशव राज पाण्डे,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,8285,पुरुष,61,,बागमती प्रदेश,नुवाकोट,2,स्नाकोत्तर,"पूर्व प्रदेश सभा सदस्य, पूर्व प्रदेश मन्त्री।",,त्रि वि
4,हिरानाथ खतिवडा,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,6720,पुरुष,58,,बागमती प्रदेश,नुवाकोट,2,प्रविणता तह,"2042 सालदेखि राजनैतिक सामाजिक कार्यमा आबद्ध, 2074/2079 मा निर्वाचित बाग्मति प्रदेश सभआ","संघीय लोकतान्त्रिक गणतन्त्रात्मक व्यवस्थालाई थप मजबुद गराउदै नेपाली मौलिक बिशेषता सहितको समाजवादी व्यवस्थाको नीति तथा कार्यक्रमको पक्षमा विधायकको रूपमा भ‍ूमिका निर्वाह गरी समग्र नुवाकोट जिल्लाको 2 नं. निर्वाचन क्षेत्रका जनताको सामाजिक न्याय, सुशासन तथा समृद्धीको लागि आफ्नो भूमिका जनताको सेवकको रूपमा लाग्ने संकल्प गर्दछु ।",त्रि वि वि
5,ज्ञानेन्द्र घले,उज्यालो नेपाल पार्टी,बलिरहेको बिजुलीको चिम,2750,पुरुष,57,,बागमती प्रदेश,नुवाकोट,2,स्नाकोत्तर तह,विश्व स्वास्थ्य संगठनमा उच्च पदमा रही 20 बर्ष भन्दा बढी काम गरेको ।,,"महिडोल युनिभर्सिटी, थाईल्याण्ड"
6,झनक प्याकुरेल,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,775,पुरुष,57,,बागमती प्रदेश,नुवाकोट,2,स्नातक,"दुग्ध संस्थान बोर्ड सदस्य, जिविस सभापति, राप्रपा केन्द्रीय  सह महामनत्री, पार्टी निर्वाचन कमिटीको सह संयोजक",नेपालको हक हितको लागि राजनीति मार्फत जगेर्ना गर्ने कार्यम बिगत 35 बर्ष देखि अविछिन्न आफ्नो भूमिका निर्वाह गर्दै आएको र बिगत देखि वर्तमान सम्म केही कसै प्रति द्वेष भाबमा नराखी कार्य गर्दै आएको र भबिष्यमा पोनि माटो प्रतिको आफ्नो दायित्व बफादारिताको साथ निर्वाह गर्ने प्रतिबद्धता व्यक्त गर्दछु।,पिपुल्स कलेज
7,रेन्छेन तामाङ,मंगोल नेशनल अर्गनाइजेसन,कुखुराको भाले,426,पुरुष,34,,बागमती प्रदेश,नुवाकोट,2,उच्च मा.वि.,,,
8,विनोद कुमार तामाङ,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,396,पुरुष,30,,बागमती प्रदेश,नुवाकोट,2,+2,कृषक उत्पादन,"हामी निष्पक्ष निर्वाचन भएको हेर्न चाहन्छौ, धन्यवाद",त्रीभुवन त्रीशुली मावि
9,नवराज ढुङगाना,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,90,पुरुष,48,,बागमती प्रदेश,नुवाकोट,2,माध्यमिक तह,,,त्रिभुवन त्रिशुली मा.वि.
10,किरण तिमसेना,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,52,पुरुष,30,,बागमती प्रदेश,नुवाकोट,2,माध्यमिक तह,,,
11,सुवाश भट्ट,नेपाल मजदुर किसान पार्टी,मादल,28,पुरुष,29,,बागमती प्रदेश,नुवाकोट,2,+2,,,महेन्द्र मावि
12,मान सिं गदाईली,आम जनता पार्टी(एकल चुनाव चिन्ह),मोबाइल,11,पुरुष,54,,बागमती प्रदेश,नुवाकोट,2,साधारण लेखपढ,,"देश र जनताको रक्षा गर्ने, समुहमा बत्ती लपानी सडक स्कुल मठ मन्दिर हरूको संरक्षण गर्ने जस्ता सामुहिक कार्यमा व्यस्त रहने जस्ता कामहरू अगाडि बढाईने।",
