Rank,CandidateName,PoliticalPartyName,PartySymbol,TotalVoteReceived,Gender,Age,Status,StateName,DistrictName,Constituency,QUALIFICATION,EXPERIENCE,OTHERDETAILS,NAMEOFINST
1,अमरेश कुमार सिह,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,35688,पुरुष,55,Elected,मधेश प्रदेश,सर्लाही,4,p.hd.,,क्षेत्रको विकासको लागगि भ्रष्टाचार अत्य गर्नको लागि देश एवं क्षेत्रमा समाजवाद  कायम गर्नको लागि । ,
2,गगन कुमार थापा,नेपाली काँग्रेस,रुख,22831,पुरुष,49,,मधेश प्रदेश,सर्लाही,4,एम.ए.,,,
3,अमनिश कुमार यादव,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,9343,पुरुष,27,,मधेश प्रदेश,सर्लाही,4,‍B.B.S.,,,
4,राकेश कुमार मिश्र,जनमत पार्टी,लाउड स्पिकर,1572,पुरुष,52,,मधेश प्रदेश,सर्लाही,4,एम.ए राजनितिशास्त्र ,"सुखी नेपाली समुद्ध नेपाल, सवायत मधेश प्रदेश सहित स्वराज स्थापनाका निमित ",,पत्रकारिक्ता 
5,रजनिस राय,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,1401,पुरुष,32,,मधेश प्रदेश,सर्लाही,4,MBBS,,,बंगलादेश
6,पीताम्वर सिंह कुशवाहा,उज्यालो नेपाल पार्टी,बलिरहेको बिजुलीको चिम,455,पुरुष,58,,मधेश प्रदेश,सर्लाही,4,माष्टर डिग्री ,,,
7,हरिनन्दन कुमार रंजन,बहुजन एकता पार्टी नेपाल(एकल चुनाव चिन्ह),बस,452,पुरुष,36,,मधेश प्रदेश,सर्लाही,4,एमएड,,,
8,सचित्र सहनी,स्वतन्त्र,चेसगोटी,410,पुरुष,29,,मधेश प्रदेश,सर्लाही,4,,,,
9,रामचरित्र सहनी,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,299,पुरुष,61,,मधेश प्रदेश,सर्लाही,4,बी.एड,,,
10,रामेश्‍वर राय यादव,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,184,पुरुष,70,,मधेश प्रदेश,सर्लाही,4,स्नातक,,,
