Rank,CandidateName,PoliticalPartyName,PartySymbol,TotalVoteReceived,Gender,Age,Status,StateName,DistrictName,Constituency,QUALIFICATION,EXPERIENCE,OTHERDETAILS,NAMEOFINST
1,रहवर अंसारी,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,41200,पुरुष,39,Elected,मधेश प्रदेश,बारा,4,स्नातकोत्तर,,,
2,कृष्ण कुमार श्रेष्ठ,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,11639,पुरुष,58,,मधेश प्रदेश,बारा,4,प्रविणता प्रमाण पत्र ,"राजनीति, व्यापार, सामाजिक सेवा",,
3,सन्जु साह कानु,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,7593,पुरुष,41,,मधेश प्रदेश,बारा,4,,,,
4,श्‍यामबाबु गुप्ता,नेपाली काँग्रेस,रुख,7113,पुरुष,41,,मधेश प्रदेश,बारा,4,,,,
5,अजय कुशवाहा,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,2067,पुरुष,27,,मधेश प्रदेश,बारा,4,स्नातक,,,
6,विनय यादव,राष्ट्रिय एकता दल,"तुलसी, मठ",1026,पुरुष,42,,मधेश प्रदेश,बारा,4,,,,
7,उमेश कुमार कुश्‍वाहा,आम जनता पार्टी(एकल चुनाव चिन्ह),मोबाइल,833,पुरुष,38,,मधेश प्रदेश,बारा,4,,,,
8,दिलिप कुमार शर्मा नेपाल,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,809,पुरुष,54,,मधेश प्रदेश,बारा,4,B.A.,,,पशुपति बहुमुखी क्याम्पस चावहिल काठमाण्डौं
9,समीम मीया अंसारी,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,481,पुरुष,52,,मधेश प्रदेश,बारा,4,स्नातक ,,"देश र जनताको हितमा काम गर्ने, शिक्षित नेपाली स्वस्थ नेपाली उद्यमशिल नेपाली, देशमा रोजगारको श्रृजना गर्ने",
10,सर्वेन्द्र खनाल,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,464,पुरुष,59,,मधेश प्रदेश,बारा,4,,,,
11,हसनजान मिया,जनमत पार्टी,लाउड स्पिकर,437,पुरुष,54,,मधेश प्रदेश,बारा,4,,,,
12,सन्तोष कुमार गुप्ता,उज्यालो नेपाल पार्टी,बलिरहेको बिजुलीको चिम,220,पुरुष,53,,मधेश प्रदेश,बारा,4,,,,
13,गोपाल बहादुर खत्री,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,144,पुरुष,43,,मधेश प्रदेश,बारा,4,,,,
14,भोला मियाँ,स्वतन्त्र,ट्रफी,134,पुरुष,42,,मधेश प्रदेश,बारा,4,,,,
15,निराजन कुमार,स्वतन्त्र,पानीको जार,79,पुरुष,27,,मधेश प्रदेश,बारा,4,,,,
