Rank,CandidateName,PoliticalPartyName,PartySymbol,TotalVoteReceived,Gender,Age,Status,StateName,DistrictName,Constituency,QUALIFICATION,EXPERIENCE,OTHERDETAILS,NAMEOFINST
1,अशोक कुमार चौधरी,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,47421,पुरुष,42,Elected,कोशी प्रदेश,सुनसरी,3,+2 ,,,
2,विजय कुमार गच्‍छदार,नेपाली काँग्रेस,रुख,20501,पुरुष,72,,कोशी प्रदेश,सुनसरी,3,स्‍नातकोत्तर,,,
3,भगवती चौधरी,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,15083,महिला,54,,कोशी प्रदेश,सुनसरी,3,स्‍नातकोत्तर,,,
4,राम प्रसाद सदा,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,1780,पुरुष,43,,कोशी प्रदेश,सुनसरी,3,8 पास,,,
5,दुर्गेश कुमार चौधरी,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,1551,पुरुष,46,,कोशी प्रदेश,सुनसरी,3,+2,,,
6,घनश्याम गुरुङ्ग,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,885,पुरुष,43,,कोशी प्रदेश,सुनसरी,3,प्रवेशिका,,,
7,कृष्ण कुमार चौधरी,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,602,पुरुष,41,,कोशी प्रदेश,सुनसरी,3,एम.वि.एस.,,,TU
8,राम नारायण थारु,जनमत पार्टी,लाउड स्पिकर,389,पुरुष,58,,कोशी प्रदेश,सुनसरी,3,SLC,,,
9,जागेश्‍वर यादव,उज्यालो नेपाल पार्टी,बलिरहेको बिजुलीको चिम,286,पुरुष,66,,कोशी प्रदेश,सुनसरी,3,SLC,,,
10,किशोर कुमार विश्‍वास,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,225,पुरुष,53,,कोशी प्रदेश,सुनसरी,3,स्‍नातक,,,
11,बद्री प्रसाद यादव,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,177,पुरुष,52,,कोशी प्रदेश,सुनसरी,3,स्‍नातकोत्तर,"शिक्षण, वन तथा कृषि",,त्रिभुवन विश्व विद्यालय
12,आसुतोष ढुङगेल,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,140,पुरुष,41,,कोशी प्रदेश,सुनसरी,3,एस.एल.सी,रंगरोगन सम्बन्धी र लेखापढी सम्बन्धी।,,श्री जनता मा.वि. इटहरी
13,प्रमोद पौड्याल,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,119,पुरुष,40,,कोशी प्रदेश,सुनसरी,3,एम.ए,,,
14,बासुदेव साहु तेली,"नागरिक उन्मुक्ति पार्टी, नेपाल(एकल चुनाव चिन्ह)",चकिया (जाँतो),91,पुरुष,49,,कोशी प्रदेश,सुनसरी,3,10,,,
15,रोहन कुमार शाह,आम जनता पार्टी(एकल चुनाव चिन्ह),मोबाइल,29,पुरुष,50,,कोशी प्रदेश,सुनसरी,3,+2,संघ सस्थाहरु तथा समाज सेवीको रुपमा काम गरेको।,,
16,कासनी थरुनि,स्वतन्त्र,त्रिभुज,27,महिला,54,,कोशी प्रदेश,सुनसरी,3,,,,
17,कुमारी उराव,स्वतन्त्र,ज्यावेल,25,महिला,57,,कोशी प्रदेश,सुनसरी,3,,,,
18,प्रकृति बासी,नेपाल मजदुर किसान पार्टी,मादल,17,महिला,38,,कोशी प्रदेश,सुनसरी,3,स्‍नाकोत्तर,,,
19,चीत नारायण चौधरी,स्वतन्त्र,जीप,12,पुरुष,55,,कोशी प्रदेश,सुनसरी,3,+2,,,जनता मा.वि. इटहरी
20,दिप बहादुर तामाङ्ग,मंगोल नेशनल अर्गनाइजेसन,कुखुराको भाले,10,पुरुष,56,,कोशी प्रदेश,सुनसरी,3,SLC,,,
21,श्याम कुमार मुडियारी,स्वतन्त्र,आँप,8,पुरुष,46,,कोशी प्रदेश,सुनसरी,3,,,,
22,सुमन कुमारी चौधरी,स्वतन्त्र,बकुल्लो,8,महिला,39,,कोशी प्रदेश,सुनसरी,3,SLC,,,
23,राजन कुमार गौतम,स्वतन्त्र,मुसो,3,पुरुष,53,,कोशी प्रदेश,सुनसरी,3,SLC,"सामाजिक, राजनितिक",,भादगाउँ सिनुवारी मा.वि. झुम्का
