Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,38807
2,नेपाली काँग्रेस,रुख,15172
3,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,5960
4,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,2848
5,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,1776
6,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,1532
7,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,277
8,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,267
9,नेपाल जनता संरक्षण पार्टी,डोको,142
10,नेपाल जनमुक्ति पार्टी,घर,85
11,जनमत पार्टी,लाउड स्पिकर,79
12,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),75
13,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,61
14,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,48
15,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,42
16,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,38
17,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,37
18,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,36
19,नेपाल मजदुर किसान पार्टी,मादल,30
20,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,29
21,राष्ट्रिय एकता दल,"तुलसी, मठ",25
22,संयुक्त नागरिक पार्टी,गितार,23
23,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,23
24,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,22
25,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,22
26,राष्ट्रिय जनमोर्चा,गिलास,21
27,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,20
28,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,16
29,नेपाल जनता पार्टी,कमलको फूल,16
30,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,14
31,नेपाली काँग्रेस (वी.पी.),करूवा,12
32,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,12
33,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,11
34,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,10
35,बहुजन शक्ति पार्टी,जग,9
36,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,9
37,प्रजातान्त्रिक पार्टी नेपाल,रथ,9
38,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,9
39,जन अधिकार पार्टी,डुङ्‌गा,8
40,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,7
41,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,7
42,"नागरिक शक्ति, नेपाल",त्रिशुल,7
43,त्रिमुल नेपाल,ओदान,6
44,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,6
45,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,6
46,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,5
47,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),5
48,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,5
49,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,4
50,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,4
51,मितेरी पार्टी नेपाल,घोडा,4
52,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,4
53,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,3
54,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,3
55,नेपाली जनता दल,सिट्ठी,3
56,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,2
57,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,0
