Rank,CandidateName,PoliticalPartyName,PartySymbol,TotalVoteReceived,Gender,Age,Status,StateName,DistrictName,Constituency,QUALIFICATION,EXPERIENCE,OTHERDETAILS,NAMEOFINST
1,भरत कुमार स्वार,नेपाली काँग्रेस,रुख,10759,पुरुष,70,Elected,सुदूरपश्चिम प्रदेश,अछाम,1,IA,"जिल्ला विकास समिति अछामको सभापति
विगत ४५ बर्ष देखि समाजिक क्षेत्रको विविध सेवाहरु",,त्रिभुवन विश्वविद्यालय
2,भीम बहादुर रावल,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,10233,पुरुष,70,,सुदूरपश्चिम प्रदेश,अछाम,1,"विद्यावारिधि, वि.एल.","पूर्व उपप्रधानमन्त्री, रक्षा र गृहमन्त्री
संविधानसभाको सदस्य
पूर्व केन्द्रिय उपाध्यक्ष, नेकपा(एमाले), ५० बर्षको राजनीति
परराष्ट्र नीति र शान्ति प्रक्रियाबारे काम एवं गतिविधिमा संलग्न।",,त्रिभुवन विश्वविद्यालय
3,दिपक बहादुर साउंद,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,7389,पुरुष,42,,सुदूरपश्चिम प्रदेश,अछाम,1,स्नातक,"राजनीति
कृषि फर्म",,त्रिभुवन विश्वविद्यालय
4,ओमप्रकाश रावल,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,1739,पुरुष,27,,सुदूरपश्चिम प्रदेश,अछाम,1,स्नातक,सामाजिक क्षेत्रमा काम गरेको,,जनसिखा क्याम्पस मेल्लेख अछाम
5,लोकेन्द्र बहादुर शाह,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,102,पुरुष,39,,सुदूरपश्चिम प्रदेश,अछाम,1,SLC पास,रा प्र पा जिल्ला कार्य समिति सदस्य,,यशोदा माध्यामिक विद्यालय
6,लोकेन्द्र बहादुर शाही,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,75,पुरुष,40,,सुदूरपश्चिम प्रदेश,अछाम,1,12,विगत लामो समयदेखि न क पा माओवादीको संगठनभित्र रही सामाजिक न्याय र स्वतन्त्रताको लागी संघर्ष गरेको।,,कालिका देवी माध्यामिक विद्यालय
7,भिम बहादुर कुँवर,स्वतन्त्र,भँगेरा,41,पुरुष,32,,सुदूरपश्चिम प्रदेश,अछाम,1,SLC,सामाजिक सेवा गरेको,,बैधनाथ माध्यामिक विद्यालय
8,सुरेन्द्र शाही,नेपाल मजदुर किसान पार्टी,मादल,10,पुरुष,26,,सुदूरपश्चिम प्रदेश,अछाम,1,+2,"सामाजिक सेवा
कृषि पेशा
मजदुरी",,कात्यायनि माध्यामिक विद्यालय
