Rank,CandidateName,PoliticalPartyName,PartySymbol,TotalVoteReceived,Gender,Age,StateName,DistrictName,Constituency,QUALIFICATION,EXPERIENCE,OTHERDETAILS,NAMEOFINST
1,भरत प्रसाद पराजुली,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,24412,पुरुष,57,बागमती प्रदेश,सिन्धुपाल्चोक,1,,,,
2,माधव सापकोटा,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,17327,पुरुष,44,बागमती प्रदेश,सिन्धुपाल्चोक,1,,,,
3,सरेश नेपाल,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,11961,पुरुष,65,बागमती प्रदेश,सिन्धुपाल्चोक,1,,,,
4,जंग बहादुर लामा,नेपाली काँग्रेस,रुख,11293,पुरुष,48,बागमती प्रदेश,सिन्धुपाल्चोक,1,,,,
5,प्रताप लामा,उज्यालो नेपाल पार्टी,बलिरहेको बिजुलीको चिम,2421,पुरुष,59,बागमती प्रदेश,सिन्धुपाल्चोक,1,,,,
6,राम मणी न्यौपाने,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,490,पुरुष,58,बागमती प्रदेश,सिन्धुपाल्चोक,1,,,,
7,दावा लामा,मंगोल नेशनल अर्गनाइजेसन,कुखुराको भाले,340,पुरुष,37,बागमती प्रदेश,सिन्धुपाल्चोक,1,,,,
8,फुर्वा तामाङ,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,282,पुरुष,32,बागमती प्रदेश,सिन्धुपाल्चोक,1,,,,
9,समिर श्रेष्ठ,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,201,पुरुष,33,बागमती प्रदेश,सिन्धुपाल्चोक,1,,,,
10,दावा ग्याम्छो लामा,राष्ट्रिय जनमोर्चा,गिलास,92,पुरुष,65,बागमती प्रदेश,सिन्धुपाल्चोक,1,,,,
11,गिता देवी कर्माचार्य,नेपाल मजदुर किसान पार्टी,मादल,56,महिला,54,बागमती प्रदेश,सिन्धुपाल्चोक,1,,,,
12,पासाङ शेर्पा,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,55,महिला,34,बागमती प्रदेश,सिन्धुपाल्चोक,1,,,,
13,सन्त कुमार तामाङ,स्वतन्त्र,खाम,39,पुरुष,52,बागमती प्रदेश,सिन्धुपाल्चोक,1,,,,
14,पासाङ्ग तामाङ्ग,आम जनता पार्टी(एकल चुनाव चिन्ह),मोबाइल,31,पुरुष,47,बागमती प्रदेश,सिन्धुपाल्चोक,1,,,,
15,असोक बहादुर श्रेष्‍ठ,नागरिक सर्वोच्चता पार्टी नेपाल(एकल चुनाव चिन्ह),जगर भएको सिंह,29,पुरुष,46,बागमती प्रदेश,सिन्धुपाल्चोक,1,,,,
16,पदम बहादुर तामाङ,स्वतन्त्र,मुढा,22,पुरुष,58,बागमती प्रदेश,सिन्धुपाल्चोक,1,,,,
17,राजन सुन्चुरी,मितेरी पार्टी नेपाल,घोडा,20,पुरुष,31,बागमती प्रदेश,सिन्धुपाल्चोक,1,,,,
18,सानु तामाङ,स्वतन्त्र,कङ्‌गारु,17,पुरुष,48,बागमती प्रदेश,सिन्धुपाल्चोक,1,,,,
