Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,42311
2,नेपाली काँग्रेस,रुख,16482
3,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,8069
4,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,3264
5,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,2714
6,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,2167
7,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,1956
8,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,1407
9,जनमत पार्टी,लाउड स्पिकर,532
10,नेपाल जनता संरक्षण पार्टी,डोको,181
11,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,119
12,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,116
13,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,115
14,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,98
15,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,71
16,नेपाल मजदुर किसान पार्टी,मादल,66
17,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),60
18,राष्ट्रिय एकता दल,"तुलसी, मठ",58
19,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,57
20,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,56
21,नेपाल जनता पार्टी,कमलको फूल,54
22,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,52
23,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,49
24,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,48
25,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,42
26,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,42
27,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,42
28,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,41
29,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,37
30,बहुजन शक्ति पार्टी,जग,36
31,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,30
32,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,27
33,प्रजातान्त्रिक पार्टी नेपाल,रथ,25
34,संयुक्त नागरिक पार्टी,गितार,25
35,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,24
36,"नागरिक शक्ति, नेपाल",त्रिशुल,21
37,राष्ट्रिय जनमोर्चा,गिलास,20
38,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),20
39,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,19
40,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,19
41,नेपाली काँग्रेस (वी.पी.),करूवा,17
42,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,17
43,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,16
44,जन अधिकार पार्टी,डुङ्‌गा,16
45,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,15
46,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,15
47,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,14
48,नेपाली जनता दल,सिट्ठी,14
49,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,12
50,नेपाल जनमुक्ति पार्टी,घर,12
51,मितेरी पार्टी नेपाल,घोडा,11
52,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,11
53,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,10
54,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,10
55,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,8
56,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,7
57,त्रिमुल नेपाल,ओदान,3
