Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,48072
2,नेपाली काँग्रेस,रुख,17403
3,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,12457
4,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,2864
5,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,2203
6,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,2068
7,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,1545
8,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),1041
9,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,451
10,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,439
11,जनमत पार्टी,लाउड स्पिकर,383
12,नेपाल जनता संरक्षण पार्टी,डोको,363
13,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,328
14,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,164
15,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,104
16,नेपाल मजदुर किसान पार्टी,मादल,93
17,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,81
18,संयुक्त नागरिक पार्टी,गितार,67
19,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,54
20,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),52
21,राष्ट्रिय एकता दल,"तुलसी, मठ",46
22,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,40
23,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,39
24,राष्ट्रिय जनमोर्चा,गिलास,34
25,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,34
26,नेपाल जनता पार्टी,कमलको फूल,34
27,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,33
28,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,30
29,बहुजन शक्ति पार्टी,जग,28
30,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,25
31,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,25
32,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,24
33,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,24
34,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,23
35,नेपाली काँग्रेस (वी.पी.),करूवा,23
36,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,22
37,"नागरिक शक्ति, नेपाल",त्रिशुल,19
38,नेपाली जनता दल,सिट्ठी,18
39,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,18
40,प्रजातान्त्रिक पार्टी नेपाल,रथ,17
41,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,17
42,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,17
43,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,16
44,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,12
45,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,12
46,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,12
47,नेपाल जनमुक्ति पार्टी,घर,11
48,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,11
49,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,10
50,जन अधिकार पार्टी,डुङ्‌गा,10
51,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,8
52,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,7
53,मितेरी पार्टी नेपाल,घोडा,7
54,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,6
55,त्रिमुल नेपाल,ओदान,5
56,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,2
57,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,1
