Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,30417
2,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,15678
3,नेपाली काँग्रेस,रुख,14040
4,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,3785
5,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,3051
6,जनमत पार्टी,लाउड स्पिकर,2762
7,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,792
8,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,537
9,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,263
10,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),252
11,नेपाल जनता संरक्षण पार्टी,डोको,251
12,नेपाल जनता पार्टी,कमलको फूल,219
13,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,198
14,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,126
15,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,112
16,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,90
17,राष्ट्रिय एकता दल,"तुलसी, मठ",84
18,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,81
19,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,80
20,प्रजातान्त्रिक पार्टी नेपाल,रथ,63
21,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,61
22,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,56
23,नेपाल मजदुर किसान पार्टी,मादल,55
24,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,45
25,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,38
26,नेपाली काँग्रेस (वी.पी.),करूवा,38
27,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,32
28,राष्ट्रिय जनमोर्चा,गिलास,32
29,संयुक्त नागरिक पार्टी,गितार,30
30,बहुजन शक्ति पार्टी,जग,24
31,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),22
32,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,21
33,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,21
34,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,19
35,नेपाली जनता दल,सिट्ठी,19
36,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,19
37,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,19
38,मितेरी पार्टी नेपाल,घोडा,17
39,नेपाल जनमुक्ति पार्टी,घर,16
40,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,16
41,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,13
42,"नागरिक शक्ति, नेपाल",त्रिशुल,13
43,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,11
44,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,11
45,जन अधिकार पार्टी,डुङ्‌गा,11
46,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,10
47,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,9
48,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,9
49,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,7
50,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,6
51,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,6
52,त्रिमुल नेपाल,ओदान,6
53,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,5
54,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,5
55,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,5
56,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,5
57,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,4
