Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,41803
2,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,7349
3,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,7345
4,नेपाली काँग्रेस,रुख,7012
5,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,3127
6,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,2550
7,जनमत पार्टी,लाउड स्पिकर,1750
8,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,877
9,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,758
10,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,540
11,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,371
12,नेपाल जनता संरक्षण पार्टी,डोको,269
13,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,135
14,नेपाल मजदुर किसान पार्टी,मादल,113
15,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,90
16,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,71
17,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,69
18,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,53
19,नेपाल जनता पार्टी,कमलको फूल,40
20,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,40
21,राष्ट्रिय एकता दल,"तुलसी, मठ",40
22,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,35
23,संयुक्त नागरिक पार्टी,गितार,33
24,राष्ट्रिय जनमोर्चा,गिलास,31
25,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,30
26,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,29
27,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,28
28,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,27
29,नेपाली काँग्रेस (वी.पी.),करूवा,24
30,बहुजन शक्ति पार्टी,जग,23
31,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,21
32,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,19
33,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,19
34,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,16
35,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,16
36,प्रजातान्त्रिक पार्टी नेपाल,रथ,16
37,"नागरिक शक्ति, नेपाल",त्रिशुल,14
38,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,14
39,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,14
40,जन अधिकार पार्टी,डुङ्‌गा,11
41,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,11
42,नेपाल जनमुक्ति पार्टी,घर,10
43,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,7
44,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),7
45,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,7
46,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,6
47,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,6
48,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,6
49,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,6
50,नेपाली जनता दल,सिट्ठी,6
51,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),5
52,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,4
53,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,4
54,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,3
55,त्रिमुल नेपाल,ओदान,3
56,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,3
57,मितेरी पार्टी नेपाल,घोडा,3
