Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,62258
2,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,17623
3,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,10673
4,नेपाली काँग्रेस,रुख,4762
5,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,4197
6,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,1987
7,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,496
8,जनमत पार्टी,लाउड स्पिकर,307
9,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,280
10,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,233
11,नेपाल जनता संरक्षण पार्टी,डोको,182
12,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,102
13,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,99
14,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,79
15,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,66
16,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,64
17,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),64
18,संयुक्त नागरिक पार्टी,गितार,55
19,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,52
20,राष्ट्रिय एकता दल,"तुलसी, मठ",51
21,नेपाल मजदुर किसान पार्टी,मादल,50
22,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,42
23,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,39
24,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,38
25,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,38
26,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,34
27,नेपाल जनमुक्ति पार्टी,घर,32
28,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,31
29,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,29
30,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,24
31,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,23
32,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,21
33,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,21
34,नेपाल जनता पार्टी,कमलको फूल,20
35,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,18
36,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,17
37,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,15
38,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,15
39,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,14
40,प्रजातान्त्रिक पार्टी नेपाल,रथ,14
41,बहुजन शक्ति पार्टी,जग,13
42,"नागरिक शक्ति, नेपाल",त्रिशुल,13
43,जन अधिकार पार्टी,डुङ्‌गा,12
44,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,10
45,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),9
46,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,9
47,राष्ट्रिय जनमोर्चा,गिलास,8
48,नेपाली जनता दल,सिट्ठी,8
49,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,8
50,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,7
51,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,7
52,त्रिमुल नेपाल,ओदान,5
53,नेपाली काँग्रेस (वी.पी.),करूवा,4
54,मितेरी पार्टी नेपाल,घोडा,4
55,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,4
56,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,2
57,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,1
