Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,39596
2,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,15095
3,नेपाली काँग्रेस,रुख,8587
4,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,8301
5,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,7373
6,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,1956
7,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,522
8,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,375
9,जनमत पार्टी,लाउड स्पिकर,283
10,नेपाल जनता संरक्षण पार्टी,डोको,231
11,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),145
12,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,134
13,संयुक्त नागरिक पार्टी,गितार,129
14,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,123
15,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,91
16,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,76
17,राष्ट्रिय एकता दल,"तुलसी, मठ",74
18,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,65
19,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,64
20,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,58
21,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,55
22,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,51
23,नेपाल मजदुर किसान पार्टी,मादल,51
24,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,48
25,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,43
26,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,37
27,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,33
28,नेपाल जनता पार्टी,कमलको फूल,29
29,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,28
30,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,28
31,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),27
32,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,24
33,जन अधिकार पार्टी,डुङ्‌गा,22
34,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,22
35,राष्ट्रिय जनमोर्चा,गिलास,22
36,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,20
37,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,19
38,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,19
39,प्रजातान्त्रिक पार्टी नेपाल,रथ,18
40,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,17
41,नेपाल जनमुक्ति पार्टी,घर,16
42,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,15
43,"नागरिक शक्ति, नेपाल",त्रिशुल,13
44,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,12
45,नेपाली काँग्रेस (वी.पी.),करूवा,12
46,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,12
47,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,11
48,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,9
49,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,9
50,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,8
51,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,7
52,बहुजन शक्ति पार्टी,जग,6
53,नेपाली जनता दल,सिट्ठी,6
54,त्रिमुल नेपाल,ओदान,4
55,मितेरी पार्टी नेपाल,घोडा,4
56,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,4
57,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,4
