Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,42171
2,नेपाली काँग्रेस,रुख,12245
3,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,9933
4,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,2626
5,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,2473
6,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,2443
7,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,1378
8,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),941
9,जनमत पार्टी,लाउड स्पिकर,682
10,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,592
11,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,519
12,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,405
13,नेपाल जनता संरक्षण पार्टी,डोको,366
14,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,257
15,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,144
16,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,84
17,राष्ट्रिय एकता दल,"तुलसी, मठ",67
18,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,66
19,नेपाल जनता पार्टी,कमलको फूल,57
20,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,56
21,संयुक्त नागरिक पार्टी,गितार,55
22,नेपाल मजदुर किसान पार्टी,मादल,43
23,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,43
24,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,41
25,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,41
26,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,34
27,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,33
28,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,31
29,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,30
30,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,26
31,बहुजन शक्ति पार्टी,जग,25
32,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,25
33,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),24
34,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,22
35,"नागरिक शक्ति, नेपाल",त्रिशुल,21
36,राष्ट्रिय जनमोर्चा,गिलास,21
37,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,18
38,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,16
39,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,15
40,प्रजातान्त्रिक पार्टी नेपाल,रथ,15
41,नेपाली काँग्रेस (वी.पी.),करूवा,14
42,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,14
43,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,12
44,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,11
45,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,11
46,जन अधिकार पार्टी,डुङ्‌गा,10
47,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,10
48,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,9
49,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,9
50,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,7
51,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,7
52,नेपाली जनता दल,सिट्ठी,7
53,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,6
54,मितेरी पार्टी नेपाल,घोडा,6
55,नेपाल जनमुक्ति पार्टी,घर,6
56,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,4
57,त्रिमुल नेपाल,ओदान,3
