Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,26170
2,नेपाली काँग्रेस,रुख,14070
3,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,11150
4,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,6354
5,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),4750
6,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,3720
7,जनमत पार्टी,लाउड स्पिकर,1077
8,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,412
9,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,363
10,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,316
11,बहुजन शक्ति पार्टी,जग,301
12,नेपाल जनता पार्टी,कमलको फूल,297
13,राष्ट्रिय जनमोर्चा,गिलास,271
14,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,147
15,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,109
16,नेपाल जनता संरक्षण पार्टी,डोको,108
17,संयुक्त नागरिक पार्टी,गितार,95
18,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,91
19,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,68
20,राष्ट्रिय एकता दल,"तुलसी, मठ",52
21,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,45
22,नेपाल मजदुर किसान पार्टी,मादल,40
23,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,27
24,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,26
25,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,26
26,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,25
27,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,24
28,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,22
29,नेपाली काँग्रेस (वी.पी.),करूवा,22
30,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,22
31,"नागरिक शक्ति, नेपाल",त्रिशुल,21
32,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,20
33,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,19
34,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,18
35,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),17
36,प्रजातान्त्रिक पार्टी नेपाल,रथ,16
37,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,14
38,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,14
39,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,13
40,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,13
41,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,12
42,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,12
43,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,11
44,त्रिमुल नेपाल,ओदान,10
45,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,10
46,नेपाली जनता दल,सिट्ठी,10
47,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,9
48,जन अधिकार पार्टी,डुङ्‌गा,8
49,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,7
50,नेपाल जनमुक्ति पार्टी,घर,6
51,मितेरी पार्टी नेपाल,घोडा,6
52,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,6
53,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,6
54,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,5
55,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,5
56,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,3
57,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,2
