Rank,CandidateName,PoliticalPartyName,PartySymbol,TotalVoteReceived,Gender,Age,StateName,DistrictName,Constituency,QUALIFICATION,EXPERIENCE,OTHERDETAILS,NAMEOFINST
1,जनक सिंह धामी,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,24332,पुरुष,55,सुदूरपश्चिम प्रदेश,कञ्चनपुर,1,,,,
2,बीना मगर,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,11110,महिला,42,सुदूरपश्चिम प्रदेश,कञ्चनपुर,1,,,,
3,गोपी प्रसाद उपाध्याय,नेपाली काँग्रेस,रुख,8467,पुरुष,46,सुदूरपश्चिम प्रदेश,कञ्चनपुर,1,,,,
4,तारा लामा तामाङ,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,8088,पुरुष,52,सुदूरपश्चिम प्रदेश,कञ्चनपुर,1,,,,
5,दिल्ली वहादुर शाही,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,1560,पुरुष,64,सुदूरपश्चिम प्रदेश,कञ्चनपुर,1,,,,
6,कृष्ण बहादुर चौधरी,"नागरिक उन्मुक्ति पार्टी, नेपाल(एकल चुनाव चिन्ह)",चकिया (जाँतो),967,पुरुष,40,सुदूरपश्चिम प्रदेश,कञ्चनपुर,1,,,,
7,माइकल तामाङ,उज्यालो नेपाल पार्टी,बलिरहेको बिजुलीको चिम,759,पुरुष,32,सुदूरपश्चिम प्रदेश,कञ्चनपुर,1,,,,
8,रुपा देवी बिष्‍ट,स्वतन्त्र,चेसगोटी,608,महिला,51,सुदूरपश्चिम प्रदेश,कञ्चनपुर,1,,,,
9,राजा राम डगौरा चौधरी,राष्ट्रिय जनमोर्चा,गिलास,397,पुरुष,49,सुदूरपश्चिम प्रदेश,कञ्चनपुर,1,,,,
10,पुरन राना  थारु,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,248,पुरुष,43,सुदूरपश्चिम प्रदेश,कञ्चनपुर,1,,,,
11,यादव सिंह,स्वतन्त्र,झोला,168,पुरुष,27,सुदूरपश्चिम प्रदेश,कञ्चनपुर,1,,,,
12,सिता वि.क.,आम जनता पार्टी(एकल चुनाव चिन्ह),मोबाइल,87,महिला,36,सुदूरपश्चिम प्रदेश,कञ्चनपुर,1,,,,
13,अनिल राना,स्वतन्त्र,क्यामरा,76,पुरुष,27,सुदूरपश्चिम प्रदेश,कञ्चनपुर,1,,,,
14,हुम बहादुर गुरुङ्ग,मंगोल नेशनल अर्गनाइजेसन,कुखुराको भाले,46,पुरुष,43,सुदूरपश्चिम प्रदेश,कञ्चनपुर,1,,,,
15,देपेन्द्र वहादुर शाही,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,36,पुरुष,44,सुदूरपश्चिम प्रदेश,कञ्चनपुर,1,,,,
16,दानियल वि.क़.,संयुक्त नागरिक पार्टी,गितार,36,पुरुष,27,सुदूरपश्चिम प्रदेश,कञ्चनपुर,1,,,,
17,कटक बहादुर शाही,नेपाल मजदुर किसान पार्टी,मादल,34,पुरुष,65,सुदूरपश्चिम प्रदेश,कञ्चनपुर,1,,,,
18,मन्जु देवी सुनार,स्वतन्त्र,तिलहरी,20,महिला,42,सुदूरपश्चिम प्रदेश,कञ्चनपुर,1,,,,
19,सिया राम राना,मितेरी पार्टी नेपाल,घोडा,12,पुरुष,27,सुदूरपश्चिम प्रदेश,कञ्चनपुर,1,,,,
