Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,33657
2,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,6277
3,नेपाली काँग्रेस,रुख,6276
4,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,2397
5,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,1319
6,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,1066
7,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,325
8,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,153
9,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,125
10,नेपाल जनता संरक्षण पार्टी,डोको,64
11,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),53
12,जनमत पार्टी,लाउड स्पिकर,42
13,राष्ट्रिय जनमोर्चा,गिलास,41
14,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,36
15,राष्ट्रिय एकता दल,"तुलसी, मठ",36
16,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,34
17,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,29
18,संयुक्त नागरिक पार्टी,गितार,25
19,नेपाल मजदुर किसान पार्टी,मादल,19
20,नेपाल जनमुक्ति पार्टी,घर,15
21,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,14
22,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,13
23,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,12
24,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,12
25,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,11
26,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,11
27,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,11
28,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,8
29,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,8
30,नेपाली काँग्रेस (वी.पी.),करूवा,7
31,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,7
32,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,7
33,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,7
34,"नागरिक शक्ति, नेपाल",त्रिशुल,7
35,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,6
36,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,6
37,जन अधिकार पार्टी,डुङ्‌गा,6
38,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,6
39,प्रजातान्त्रिक पार्टी नेपाल,रथ,5
40,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,4
41,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,4
42,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,4
43,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,3
44,नेपाली जनता दल,सिट्ठी,3
45,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,3
46,बहुजन शक्ति पार्टी,जग,2
47,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,2
48,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,2
49,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),2
50,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,1
51,नेपाल जनता पार्टी,कमलको फूल,1
52,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,1
53,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,1
54,त्रिमुल नेपाल,ओदान,1
55,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,0
56,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,0
57,मितेरी पार्टी नेपाल,घोडा,0
