Rank,PoliticalPartyName,SymbolName,TotalVoteReceived
1,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,19738
2,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,15165
3,नेपाली काँग्रेस,रुख,13171
4,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,1795
5,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,1054
6,नेशनल रिपब्लिक नेपाल,उडिरहेको माहुरी,543
7,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,487
8,मंगोल नेशनल अर्गनाइजेशन,कुखुराको भाले,189
9,राष्ट्रिय जनमोर्चा,गिलास,155
10,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,64
11,नेपाल जनता संरक्षण पार्टी,डोको,52
12,जनमत पार्टी,लाउड स्पिकर,49
13,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),मोबाइल,40
14,राष्ट्रिय गौरव पार्टी,पाँचमुखे रुद्राक्षको दाना,36
15,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,35
16,राष्ट्रिय जनमुक्ति पार्टी,हात मिलाएको,31
17,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,27
18,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,27
19,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",षटकोण,19
20,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,16
21,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,15
22,नेपाल मजदुर किसान पार्टी,मादल,15
23,संयुक्त नागरिक पार्टी,गितार,14
24,"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",चकिया (जाँतो),13
25,राष्ट्रिय एकता दल,"तुलसी, मठ",11
26,गतिशील लोकतान्त्रिक पार्टी,ब्याट्री,8
27,नेपाल सद्‍भावना पार्टी,पञ्जा छाप,8
28,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,8
29,जन अधिकार पार्टी,डुङ्‌गा,7
30,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),गैँती,7
31,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,7
32,जय मातृभूमि पार्टी,काखमा बच्चा लिएको आमा,7
33,"नागरिक शक्ति, नेपाल",त्रिशुल,6
34,जनप्रिय लोकतान्त्रिक पार्टी,बज्र,6
35,नेपाल मातृभूमि पार्टी,बलिरहेको दियो,6
36,नेपाल जनता पार्टी,कमलको फूल,5
37,मितेरी पार्टी नेपाल,घोडा,5
38,नेपाल जनमुक्ति पार्टी,घर,5
39,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,5
40,पिपुल फर्ष्ट पार्टी,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,4
41,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),हँसिया र तारा,4
42,राष्ट्रिय जनता पार्टी नेपाल,दायाँ हातले समातेको मसाल,4
43,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,4
44,"राष्ट्रिय उर्जाशील पार्टी, नेपाल",चापाकल (ट्‍युवेल),4
45,त्रिमुल नेपाल,ओदान,3
46,समावेशी समाजवादी पार्टी नेपाल,भित्ते घडी,3
47,नेपाली काँग्रेस (वी.पी.),करूवा,3
48,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),बस,2
49,बहुजन शक्ति पार्टी,जग,2
50,उन्‍नत लोकतन्त्र पार्टी,खुला किताब,2
51,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,1
52,प्रजातान्त्रिक पार्टी नेपाल,रथ,1
53,नेपाली जनता दल,सिट्ठी,1
54,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,1
55,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),जगर भएको सिंह,1
56,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,1
57,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,0
