Rank,CandidateName,PoliticalPartyName,PartySymbol,TotalVoteReceived,Gender,Age,StateName,DistrictName,Constituency,QUALIFICATION,EXPERIENCE,OTHERDETAILS,NAMEOFINST
1,सन्तोष राजवंशी,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,40833,पुरुष,34,कोशी प्रदेश,मोरङ,4,स्‍नातक ,पत्रकारिता,समाज सेवामा समर्पित,त्रि वि
2,गुरु राज घिमिरे,नेपाली काँग्रेस,रुख,12818,पुरुष,57,कोशी प्रदेश,मोरङ,4,"एम ए, विड",चार पटक लामो राजनीतिक जीवन ७ वटा पुस्तक  प्रकाशन तथा नियमित  ,,टि यु
3,अमन लाल मोदी,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,10762,पुरुष,40,कोशी प्रदेश,मोरङ,4,वि ए स्नातक एम ए ,"प्रतिनिध सभा सदस्यमा निर्वाचित 
मन्त्री (सामान्य प्रशासन)",,त्रि वि
4,जिवन घिमीरे,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,6933,पुरुष,63,कोशी प्रदेश,मोरङ,4,स्‍नातक,"मनमोहन विश्वविद्यालयको संस्थापक सह कुलपती
सामाजिक विकास मन्त्री कोशी प्रदेश सरकार",स्वच्छ निष्पक्ष र मर्यादित निर्वाचनमा प्रतिस्पर्धीबाट श्रेष्ठता हासिल गर्ने कार्यमा मेरो प्रतिवद्धता रहने छ।,
5,माधव प्रसाद आचार्य,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,1163,पुरुष,48,कोशी प्रदेश,मोरङ,4,वि वि एस,,,महेन्द्र मोरङ्ग आदर्श बहुमुखी क्याम्पस
6,कृष्ण कुमार अटल,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,1001,पुरुष,45,कोशी प्रदेश,मोरङ,4,१२ कक्षा,"व्यापार,  नोकरी, सामाजिक कार्य",,नेशनल एकेडेमी अफ साइन्स एणड कमर्स
7,जिवन कुमार गुप्‍ता,जनमत पार्टी,लाउड स्पिकर,348,पुरुष,46,कोशी प्रदेश,मोरङ,4,slc,,,
8,कल्पना देेवि यादव,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,176,महिला,46,कोशी प्रदेश,मोरङ,4,slc,,,
9,गोल्छा  राई ,मंगोल नेशनल अर्गनाइजेसन,कुखुराको भाले,87,पुरुष,44,कोशी प्रदेश,मोरङ,4,slc,श्रम अनि कृषिमा आधारित कठिन वाल्यकालको जिवन देश चिन्ने र विविधता वुझ्ने कठोर भोट प्रदेशको यात्रा अनुशासन र राष्ट्र सेवकको आर्मी जिवन १६ वर्ष २ महिना,राजनीति मेरो लागि पद वा सत्ताको साधना होइन यो व्यातिगत आस्था र जिम्मेवारी हो। सहि राजनिति आस्थाले मात्र समाज र देशको उज्जवल भविष्य निर्माण गर्ने भन्न विश्वास राख्दछु।मेरो प्रतिनिधि सभा साझेदारी सत्ता परिवर्तनको लागि मात्र होइन नीतिगत रुपमा आमुल परिवर्तन मार्फत जनताको जिवन स्तर रुपान्तरणको संकल्प हो।,श्री कालिका वाल विकास मा वी 
10,अशोक शर्मा,आम जनता पार्टी(एकल चुनाव चिन्ह),मोबाइल,72,पुरुष,36,कोशी प्रदेश,मोरङ,4,‌+2 ,"फर्निचर व्यवसायी २० वर्षको अनुभव 
नव आदर्श वचत तथा ऋण सहकारीको सचिव
मोरङ्ग फर्निचर तथा फर्निसिङ्ग जिल्लाको उपाध्यक्ष",,श्री सरस्वती माध्यमिक विद्यालय
