Rank,CandidateName,PoliticalPartyName,PartySymbol,TotalVoteReceived,Gender,Age,StateName,DistrictName,Constituency,QUALIFICATION,EXPERIENCE,OTHERDETAILS,NAMEOFINST
1,दिपक राज बोहरा,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,33952,पुरुष,38,सुदूरपश्चिम प्रदेश,कञ्चनपुर,2,एस एल सी,"विस वर्ष पत्रकारिता, नेपाल वान टेलिभिजन नया दिल्ली, न्युज ट्वान्टी टेलिभिजन ११ वर्ष र ग्यालक्सी दुई वर्ष , नेपाल टेलिभिजन तिन वर्ष ",,घटाल मा.वि 
2,नारायण प्रकाश साउद,नेपाली काँग्रेस,रुख,10827,पुरुष,63,सुदूरपश्चिम प्रदेश,कञ्चनपुर,2,स्नातक,पटक पटक मन्त्री पदमा रही राज्य सञ्चालनमा सहभागिता  ,,त्रि.वि
3,बचन बहादुर सिंह,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,6418,पुरुष,45,सुदूरपश्चिम प्रदेश,कञ्चनपुर,2,स्नाकोत्तर ,राष्ट्रिय युवा संघको केन्द्रीय अध्यक्ष भई काम गरेको ,जनताको वास्तविक प्रतिनिधिको रुपमा संसदमा उपस्थित भई सहभागिता मुलक लोकतन्त्रको उच्चतम अब्यासलाई उन्नत बनाउने प्रयास गर्नेछ ,कुमाउ विश्वविद्यालय
4,माधव प्रसाद पन्त,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,6337,पुरुष,39,सुदूरपश्चिम प्रदेश,कञ्चनपुर,2,एम फिल पि एच डि.,"राष्ट्रिय अन्तराष्ट्रिय सम्मेलनमा सहभागी, विकास सु सुशानमा समाजिक न्याय, समानताको जानकारी, संविधान कानून राज्यको संवैधानिक वैदेशिक संघियता सम्बन्धी समाज रुपान्तरणमा योगदान ",,त्रि.वि
5,तिर्थ राज चटौत,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,1993,पुरुष,71,सुदूरपश्चिम प्रदेश,कञ्चनपुर,2,स्नातक,समाजिक सेवा व्यवसाय,,महेन्द्र रत्न राज्य क्यामपस
6,प्रेमवती राना,"नागरिक उन्मुक्ति पार्टी, नेपाल(एकल चुनाव चिन्ह)",चकिया (जाँतो),560,महिला,42,सुदूरपश्चिम प्रदेश,कञ्चनपुर,2,आठ कक्षा पास,,,भुवनेश्वरी उ.मा.वि
7,धर्मानन्द जोशी,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,195,पुरुष,34,सुदूरपश्चिम प्रदेश,कञ्चनपुर,2,स्नाकोत्तर,विद्यालय राजनिति बाह्र वर्ष ,,त्रि.वि
8,राम बहादुर कार्की,राष्ट्रिय जनमोर्चा,गिलास,145,पुरुष,49,सुदूरपश्चिम प्रदेश,कञ्चनपुर,2,आई ए,"समाजिक संस्थामा नेतृत्व गरेको, अध्ययन काल देखि विधार्थि सहभागी रहेर शैक्षिक सुधारमा संलग्न, स्थानिय स्तरका कल्व विद्यालयहरुको अध्यक्ष भई काम गरेको राष्ट्रिय जनमोर्चाको २०५८ सालदेखि नेतृत्व हन गरेको ",,सिद्वनाथ बहुमुखी क्याम्पस
9,लोकेन्द्र बहादुर वि क,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,143,पुरुष,30,सुदूरपश्चिम प्रदेश,कञ्चनपुर,2,उच्च शिक्षा,,,सुर्योदय मा.वि बझाङ
10,राम चन्द्र भट्ट,जनमत पार्टी,लाउड स्पिकर,125,पुरुष,59,सुदूरपश्चिम प्रदेश,कञ्चनपुर,2,स्नातोकोत्तर,सरकारी सेवमा ३९ वर्ष,,त्रिभुवन विश्वविध्यालय
11,योगेन्द्र व साउद,उज्यालो नेपाल पार्टी,बलिरहेको बिजुलीको चिम,93,पुरुष,40,सुदूरपश्चिम प्रदेश,कञ्चनपुर,2,उच्च शिक्षा,,,देव सिंह कलेज भारत
12,बिरेन्द्र राना,स्वतन्त्र,सिरिन्ज,81,पुरुष,31,सुदूरपश्चिम प्रदेश,कञ्चनपुर,2,बी फारमेसी,,,जेहरलाल नेहरु चित्तुर भारत
13,सिता राम राना,नेपाल मजदुर किसान पार्टी,मादल,72,पुरुष,60,सुदूरपश्चिम प्रदेश,कञ्चनपुर,2,कक्षा ५ ,जनताको सेवा गरेको र ज्याला मजदुरी ,नेपाल मजदुर किसान पार्टीको सिद्वान्त अनुसार देशमा कामदार जनताको हित हुने समाजवादी व्यवस्था स्थापनाको लागि जनता बिच जाने मत्वपुर्ण अवसरको रुपमा निर्वाचनलाई उपयोग गर्ने,श्री बैजनाथ मा.बि 
14,हरिस बहादुर भट्ट,स्वतन्त्र,कैंची,44,पुरुष,35,सुदूरपश्चिम प्रदेश,कञ्चनपुर,2,स्ननातोकोत्तर,समाजसेवा,,त्रि.वि
15,जग्गु चौधरी,आम जनता पार्टी(एकल चुनाव चिन्ह),मोबाइल,37,पुरुष,57,सुदूरपश्चिम प्रदेश,कञ्चनपुर,2,उच्च शिक्षा,समाजसेवी र कृषि सम्बन्धी,,त्रिनगर मा.वि धनगढी
